Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2009-08-06,12.360910876838092,12.66806066916405,11.656713844269413,12.121184349060059,24197800,0.0,0
2009-08-07,12.098706490082302,12.555685964864868,12.008809778609235,12.308467864990234,2454300,0.0,0
2009-08-10,12.458297975135142,12.458297975135142,11.694169388381233,11.963862419128418,2421000,0.0,0
2009-08-11,11.971351504707208,11.986334766096617,11.611761804656098,11.739116668701172,2305400,0.0,0
2009-08-12,12.098703515855505,12.136161660496327,11.73162227166813,11.986331939697266,1451300,0.0,0
2009-08-13,11.986337159786036,12.525721817578622,11.986337159786036,12.398366928100586,1150600,0.0,0
2009-08-14,12.360906661598788,12.735479590738146,12.173620197029111,12.435821533203125,637800,0.0,0
2009-08-17,12.18860600046678,12.263520887703264,12.13616600806603,12.151147842407227,254400,0.0,0
2009-08-18,12.345926574886567,12.885312645975208,12.248538216985947,12.787922859191895,1446700,0.0,0
2009-08-19,12.61562163278622,13.439682706586746,12.585655100085184,13.40222454071045,2070800,0.0,0
2009-08-20,13.447170591383637,13.447170591383637,12.952734370703253,13.304832458496094,1882100,0.0,0
2009-08-21,13.32730852369665,13.462153608472319,13.16998711480106,13.34978199005127,863600,0.0,0
2009-08-24,13.125044916034676,13.372263164194635,12.960231798005823,13.110061645507812,1021600,0.0,0
2009-08-25,13.222422736679736,13.409709181757018,13.147507872872387,13.372252464294434,530800,0.0,0
2009-08-26,13.252389253755547,13.372252464294434,12.84784984652517,13.372252464294434,708600,0.0,0
2009-08-27,13.372260123693977,13.641951787440107,13.147515403542037,13.60449504852295,1161100,0.0,0
2009-08-28,13.559545770879796,14.233777028561386,13.484630869163418,13.836729049682617,1295000,0.0,0
2009-08-31,13.746830162442349,13.784286893005532,13.342290613723101,13.634458541870117,1004800,0.0,0
2009-09-01,13.67191049064165,13.814248588987395,12.690529918523698,13.372252464294434,1383500,0.0,0
2009-09-02,13.304832322631476,13.671913668849761,13.095070940985666,13.244900703430176,1293400,0.0,0
2009-09-03,13.462152314828689,13.462152314828689,12.735481251911446,13.07259750366211,3657700,0.0,0
2009-09-04,13.297340827409116,13.484627317936004,13.102562705795249,13.304832458496094,1158600,0.0,0
2009-09-08,13.30482936678676,13.43218420790627,13.07259457258608,13.259881019592285,574900,0.0,0
2009-09-09,13.372259889403917,13.372259889403917,12.900296985572018,12.93026351928711,551200,0.0,0
2009-09-10,12.74297458278875,13.0800894506264,12.698026219520273,12.772939682006836,415200,0.0,0
2009-09-11,12.735482256967558,12.982700384800445,12.390875775877978,12.645584106445312,620300,0.0,0
2009-09-14,12.465787368832629,12.660565475080942,12.218569277994852,12.473278999328613,1614500,0.0,0
2009-09-15,12.922768896184726,12.997683784257978,12.45829773323668,12.870328903198242,1986900,0.0,0
2009-09-16,13.035143990826706,13.297345454580963,12.817892329235823,13.169990539550781,2021100,0.0,0
2009-09-17,13.22992011977058,13.40971501377347,12.383385648563284,12.465790748596191,1446400,0.0,0
2009-09-18,12.413347859779934,12.75046410060151,12.121181403656214,12.136164665222168,899900,0.0,0
2009-09-21,12.196099252814777,12.458299249662206,11.88894874588111,12.443317413330078,553000,0.0,0
2009-09-22,12.705515565410126,13.012666742188626,12.600635581899121,12.922768592834473,1114100,0.0,0
2009-09-23,13.199953071051876,13.327307947457939,12.960225152200833,13.035140037536621,530300,0.0,0
2009-09-24,12.982703442714962,13.37225980526214,12.548198708760946,13.102566719055176,778800,0.0,0
2009-09-25,13.095072845033968,13.095072845033968,12.810397969656151,12.832871437072754,468500,0.0,0
2009-09-28,12.97520923122303,13.37225714826037,12.757957621854331,13.222427368164062,233600,0.0,0
2009-09-29,13.147510344181526,13.364763347171198,12.6980239346128,12.757955551147461,356700,0.0,0
2009-09-30,12.73548286425443,12.982701003875826,12.705516336357197,12.787922859191895,512600,0.0,0
2009-10-01,12.735481842940885,12.802905096420004,12.143655824375877,12.218570709228516,660500,0.0,0
2009-10-02,12.136166094324237,12.25602934320149,11.911421431017411,12.053759574890137,629600,0.0,0
2009-10-05,12.061250913125354,12.383383922477005,11.986336027178966,12.35341739654541,188900,0.0,0
2009-10-06,12.540703984157066,12.885311890353238,12.315960753638015,12.338434219360352,469400,0.0,0
2009-10-07,12.413345713946716,12.443312231898458,11.926401228288695,12.083721160888672,291700,0.0,0
2009-10-08,12.068741747146166,12.1211817351788,11.941386163676016,11.993826866149902,557300,0.0,0
2009-10-09,11.971353312369768,12.32345286377531,11.941387499507368,12.173623085021973,870500,0.0,0
2009-10-12,12.151150641695857,12.323455350698788,12.01630552826476,12.241048812866211,1288800,0.0,0
2009-10-13,12.128675867673165,12.48826565596064,12.09870933754114,12.38338565826416,557300,0.0,0
2009-10-14,12.615616715076063,12.735479941390324,12.390873522957415,12.630599975585938,695500,0.0,0
2009-10-15,13.035142535289893,13.447173769147575,12.810399265100514,12.855347633361816,2092000,0.0,0
2009-10-16,12.907784037752235,12.907784037752235,12.143654845818835,12.308467864990234,1263800,0.0,0
2009-10-19,12.330942627240898,12.465789137536406,12.031284509296777,12.166131019592285,2142900,0.0,0
2009-10-20,12.24104749790265,12.533214022275875,12.18860749905441,12.38338565826416,489000,0.0,0
2009-10-21,12.263520676515824,12.668058774414162,12.068742544608254,12.35341739654541,233800,0.0,0
2009-10-22,12.233551232536861,12.233551232536861,11.694166039928842,12.196094512939453,983400,0.0,0
2009-10-23,12.083726762673072,12.293488198929982,11.926406757142551,12.023795127868652,1134100,0.0,0
2009-10-26,11.918913191276257,12.076234600176647,11.843999017140382,11.866473197937012,162400,0.0,0
2009-10-27,11.948877549089017,11.978843357983411,11.431967167050416,11.574304580688477,328800,0.0,0
2009-10-28,11.611762579174767,11.611762579174767,11.154783792935136,11.184749603271484,622000,0.0,0
2009-10-29,11.199733341916952,11.387019855040785,11.027430092774873,11.267156600952148,1183300,0.0,0
2009-10-30,11.312105134002438,11.379527675351225,11.13980117871203,11.237190246582031,278100,0.0,0
2009-11-02,11.312107883585131,11.312107883585131,11.027432242410613,11.139803886413574,276600,0.0,0
2009-11-03,10.997459703385491,11.102339649853505,10.817664182621229,10.855121612548828,363700,0.0,0
2009-11-04,10.937533300620517,11.42447797783359,10.735263511523726,11.072379112243652,805300,0.0,0
2009-11-05,11.252174023213398,11.791558665260549,11.12481913745304,11.476917266845703,274100,0.0,0
2009-11-06,11.476917159169382,11.754101109564523,11.13980158244239,11.454442977905273,257500,0.0,0
2009-11-09,11.431968389629576,11.791558134818226,11.304613509598267,11.731626510620117,252900,0.0,0
2009-11-10,11.754099434054838,11.754099434054838,11.372035549261629,11.574304580688477,146800,0.0,0
2009-11-11,11.63423658450434,11.63423658450434,11.327086854535185,11.506881713867188,153500,0.0,0
2009-11-12,11.536849102031805,11.948879580198948,11.536849102031805,11.686678886413574,130000,0.0,0
2009-11-13,11.694170846787458,11.799051562318088,11.544341763487576,11.671696662902832,62100,0.0,0
2009-11-16,11.709151318581855,12.143655199259923,11.63423643758559,11.993826866149902,155600,0.0,0
2009-11-17,11.858981523102651,12.128674549447616,11.671695016781458,12.038776397705078,98500,0.0,0
2009-11-18,12.09870771760316,12.09870771760316,11.843998675557444,12.008810997009277,115500,0.0,0
2009-11-19,11.866471477620214,11.9039289164785,11.42447527086311,11.664201736450195,116600,0.0,0
2009-11-20,11.656710653005499,11.724133184653711,11.469424175842077,11.566812515258789,423700,0.0,0
2009-11-23,11.641729445716742,11.694169439952695,11.349562232599276,11.379528045654297,465300,0.0,0
2009-11-24,11.312104493755003,11.484407724852002,11.24468124178095,11.431967735290527,522800,0.0,0
2009-11-25,11.521865566217457,11.971352737571578,11.506882303285003,11.611763000488281,135300,0.0,0
2009-11-27,11.334580088697413,11.89643963940616,11.282140092585832,11.88145637512207,61600,0.0,0
2009-11-30,11.888948007264116,11.97884544964455,11.424477531077848,11.88145637512207,276500,0.0,0
2009-12-01,11.911421278723797,12.24104592336314,11.911421278723797,11.95637035369873,417800,0.0,0
2009-12-02,12.008810163260435,12.06874178245629,11.521864864242545,11.694168090820312,846500,0.0,0
2009-12-03,11.671694677748384,11.94138698181815,11.671694677748384,11.9338960647583,507900,0.0,0
2009-12-04,12.285992594225197,12.518227425406444,11.686676439924424,12.375890731811523,946800,0.0,0
2009-12-07,12.360906494810077,12.68303943814448,12.360906494810077,12.638091087341309,308400,0.0,0
2009-12-08,12.443313016227807,12.713004550381621,12.398363236466912,12.548192977905273,249500,0.0,0
2009-12-09,12.443317009840774,12.593145370483397,12.241047222646324,12.593145370483398,96700,0.0,0
2009-12-10,12.585656303602452,12.727994489777778,12.548199563027236,12.563182830810547,255500,0.0,0
2009-12-11,12.503245818222657,12.510737448896542,12.330941170488224,12.420839309692383,77400,0.0,0
2009-12-14,12.540703303972256,12.660566544265603,12.503246577211536,12.623109817504883,224800,0.0,0
2009-12-15,12.62310933017545,12.66056605549011,12.518227927305935,12.540702819824219,140400,0.0,0
2009-12-16,12.645584065649127,12.832870568823852,12.540704081113718,12.735482215881348,315700,0.0,0
2009-12-17,12.668058589461769,12.720498580193842,12.091215833643803,12.218570709228516,149000,0.0,0
2009-12-18,12.211077313210138,12.585650254460539,12.158637330056262,12.2785005569458,417800,0.0,0
2009-12-21,12.578162054384576,12.623110414399369,12.256029045032925,12.35341739654541,144300,0.0,0
2009-12-22,12.36091035940013,12.533213615417482,12.158640574223538,12.53321361541748,312700,0.0,0
2009-12-23,12.548195233947439,12.615618486828508,12.4732803497593,12.570670127868652,223500,0.0,0
2009-12-24,12.525720340026227,12.735481729976506,12.525720340026227,12.570670127868652,30800,0.0,0
2009-12-28,12.548192751416382,13.334795307564196,12.548192751416382,13.020153999328613,795400,0.0,0
2009-12-29,13.125037627624742,13.24490086751225,13.035139483267848,13.132529258728027,227600,0.0,0
2009-12-30,12.967716496659985,13.319816021281804,12.967716496659985,13.252392768859863,302500,0.0,0
2009-12-31,13.192464640490659,13.701884269714355,13.192464640490659,13.701884269714355,555800,0.0,0
