Insider Trading,Relationship,Date,Transaction,Cost,Shares,Value ($),Shares Total,SEC Form 4
Gunther Scott,"SVP, Quality & Reg. Affairs",2022-07-27,Sale,107.67,394,"42,422","22,350",Jul 28 07:58 PM
Hopson Ricky,"Pres, Clinical Dev & Supply",2022-07-27,Sale,107.67,591,"63,633","17,095",Jul 28 07:59 PM
Grippo Michael J,"SVP, Strategy & Corp. Dev.",2022-07-27,Sale,107.67,388,"41,776","17,023",Jul 28 07:46 PM
Grippo Michael J,"SVP, Strategy & Corp. Dev.",2022-07-26,Sale,106.90,409,"43,722","16,110",Jul 28 07:46 PM
Gennadios Aristippos,Group Pres. Pharma & Consumer,2022-07-26,Sale,106.90,403,"43,081","79,784",Jul 28 07:45 PM
Fasman Steven L,EVP & Chief Admin Officer,2022-07-26,Sale,106.90,"2,546","272,167","53,721",Jul 28 07:42 PM
Gargiulo Mario,SVP Global Ops Biologics,2022-07-26,Sale,106.90,969,"103,586","3,671",Jul 28 07:43 PM
Chiminski John R,Executive Chair,2022-07-26,Sale,106.90,"9,691","1,035,968","132,382",Jul 28 07:41 PM
Castellano Thomas P,"SVP, Chief Financial Officer",2022-07-26,Sale,106.90,347,"37,094","15,051",Jul 28 07:39 PM
Carletti Lorenzo,SVP Global Ops Ph & Cons Hlth,2022-07-26,Sale,106.90,631,"67,454","2,949",Jul 28 07:39 PM
Arnold Jonathan,SVP & Chief Commercial Ofcr,2022-07-26,Sale,106.90,94,"10,049","48,698",Jul 28 07:35 PM
Hopson Ricky,"Pres, Clinical Dev & Supply",2022-07-26,Sale,106.90,312,"33,353","17,035",Jul 28 07:59 PM
Gunther Scott,"SVP, Quality & Reg. Affairs",2022-07-26,Sale,106.90,450,"48,105","21,629",Jul 28 07:58 PM
Schmidt Kay A,"SVP, Enterprise Functions",2022-07-26,Sale,106.90,323,"34,529","13,455",Jul 28 08:03 PM
Pravda Ricardo,SVP & Chief HR Officer,2022-07-26,Sale,106.90,427,"45,646","15,337",Jul 28 08:01 PM
Maselli Alessandro,President & CEO,2022-07-26,Sale,106.90,816,"87,230","25,083",Jul 28 08:00 PM
