Insider Trading,Relationship,Date,Transaction,Cost,Shares,Value ($),Shares Total,SEC Form 4
Osborn David P,Director,2022-07-29,Buy,97.69,"1,000","97,690","30,781",Aug 02 03:03 PM
Debbink Dirk J,Director,2022-07-29,Buy,96.66,510,"49,297","44,243",Aug 02 03:03 PM
Delaney Angela Ossello,Senior Vice President- Sub,2022-06-10,Option Exercise,54.64,860,"46,988","7,742",Jun 14 03:15 PM
Love Lisa Anne,EVP/CLO & Corp Secy,2022-06-07,Option Exercise,44.7,"4,527","202,357","48,858",Jun 09 03:13 PM
Debbink Dirk J,Director,2022-05-20,Buy,120.67,410,"49,473","43,507",May 24 03:19 PM
Schiff Charles Odell,Director,2022-05-12,Sale,123.08,"12,500","1,538,500","210,555",May 16 03:36 PM
Debbink Dirk J,Director,2022-03-03,Buy,123.28,400,"49,312","42,914",Mar 07 03:32 PM
Aaron Thomas J,Director,2022-03-03,Buy,123.98,200,"24,796","4,710",Mar 07 03:32 PM
Sewell Michael J,"CFO, Sr Vice Pres & Treasurer",2022-03-01,Option Exercise,0.0,"7,464",0,"92,282",Mar 03 03:20 PM
Van Den Heuvel Will H,Sr. Vice President-Subsidiary,2022-03-01,Option Exercise,0.0,"3,424",0,"23,916",Mar 03 03:20 PM
Doyle Donald J Jr,Sr Vice President - Subsidiary,2022-03-01,Option Exercise,0.0,"3,664",0,"38,125",Mar 03 03:19 PM
Givler Sean Michael,Sr Vice President - Subsidiary,2022-03-01,Option Exercise,0.0,"3,233",0,"16,986",Mar 03 03:19 PM
KELLINGTON JOHN S,"EVP, Chief Info Off. -Sub",2022-03-01,Option Exercise,0.0,"5,011",0,"69,659",Mar 03 03:19 PM
Hoffer Theresa A,Sr Vice President - Subsidiary,2022-03-01,Option Exercise,0.0,"2,368",0,"39,527",Mar 03 03:19 PM
Spray Stephen M,President - Sub,2022-03-01,Option Exercise,0.0,"5,357",0,"46,639",Mar 03 03:19 PM
Hollenbeck Martin F,"Sr.VP,Chief Investment Officer",2022-03-01,Option Exercise,0.0,"6,151",0,"79,303",Mar 03 03:20 PM
JOHNSTON STEVEN J,"Chairman, President & CEO",2022-03-01,Option Exercise,0.0,"13,034",0,"176,357",Mar 03 03:20 PM
Love Lisa Anne,"Sr VP, Gen Counsel, Corp Sec",2022-03-01,Option Exercise,0.0,"4,685",0,"45,727",Mar 03 03:20 PM
Brown Roger A,"Sr VP, COO - Subsidiary",2022-03-01,Option Exercise,0.0,"2,569",0,"50,179",Mar 03 03:18 PM
Cracas Teresa C,"EVP, Chief Risk Off. - Sub",2022-03-01,Option Exercise,0.0,"4,605",0,"41,562",Mar 03 03:18 PM
Delaney Angela Ossello,Senior Vice President- Sub,2022-03-01,Option Exercise,0.0,"2,070",0,"7,524",Mar 03 03:18 PM
Sewell Michael J,"CFO, Sr Vice Pres & Treasurer",2022-02-24,Option Exercise,44.7,"8,016","358,315","89,253",Feb 28 03:49 PM
Hoffer Theresa A,Sr Vice President - Subsidiary,2022-02-17,Option Exercise,44.7,"1,092","48,812","37,778",Feb 22 03:28 PM
Delaney Angela Ossello,Senior Vice President,2022-02-16,Option Exercise,0.0,130,0,779,Feb 18 03:40 PM
Debbink Dirk J,Director,2021-11-29,Buy,116.81,855,"99,873","41,459",Dec 01 03:09 PM
JOHNSTON STEVEN J,"Chairman, President & CEO",2021-10-29,Option Exercise,35.63,"13,472","480,007","171,302",Nov 02 03:04 PM
Brown Roger A,"Sr VP, COO - Subsidiary",2021-08-26,Option Exercise,35.63,"1,575","56,117","23,486",Aug 30 04:34 PM
Debbink Dirk J,Director,2021-08-09,Buy,118.73,419,"49,749","40,416",Aug 11 02:41 PM
