Insider Trading,Relationship,Date,Transaction,Cost,Shares,Value ($),Shares Total,SEC Form 4
Stiles Spencer S,Group President,2022-06-03,Option Exercise,64.01,"12,505","800,445","43,207",Jun 07 04:13 PM
Golston Allan C.,Director,2022-05-04,Option Exercise,0.0,693,0,"10,711",May 06 03:29 PM
Datar Srikant M.,Director,2022-05-04,Option Exercise,0.0,693,0,"4,920",May 06 03:23 PM
Caforio Giovanni,Director,2022-05-04,Option Exercise,0.0,693,0,693,May 06 03:17 PM
BRAINERD MARY K,Director,2022-05-04,Option Exercise,0.0,693,0,"4,269",May 06 03:12 PM
Suri Rajeev,Director,2022-05-04,Option Exercise,0.0,693,0,"3,669",May 06 03:06 PM
STRYKER RONDA E,Director,2022-05-04,Option Exercise,0.0,693,0,693,May 06 03:02 PM
Skeete Tatum Lisa M,Director,2022-05-04,Option Exercise,0.0,693,0,693,May 06 02:53 PM
Boehnlein Glenn S,"VP, Chief Financial Officer",2022-05-01,Option Exercise,0.0,"1,210",0,"18,922",May 03 05:10 PM
Becker Yin C,"VP, Chief Corp Affairs Officer",2022-05-01,Option Exercise,0.0,302,0,"16,746",May 03 05:05 PM
Menon Viju,Group President,2022-05-01,Option Exercise,0.0,"1,267",0,"10,887",May 03 04:36 PM
Fink M Kathryn,"VP, Chief HR Officer",2022-05-01,Option Exercise,0.0,317,0,"12,570",May 03 04:28 PM
Fletcher Robert S,"VP, Chief Legal Officer",2022-04-30,Option Exercise,0.0,"4,272",0,"8,805",May 03 05:16 PM
Datar Srikant M.,Director,2022-03-30,Option Exercise,64.01,"3,520","225,315","5,053",Mar 31 05:14 PM
Stiles Spencer S,Group President,2022-03-21,Option Exercise,0.0,"5,168",0,"32,702",Mar 23 09:12 PM
Pierce James Andrew,Group President,2022-03-21,Option Exercise,0.0,"5,168",0,"40,757",Mar 23 09:08 PM
Menon Viju,Group President,2022-03-21,Option Exercise,0.0,"5,652",0,"12,091",Mar 23 09:03 PM
Lobo Kevin,Chair and CEO,2022-03-21,Option Exercise,0.0,"33,925",0,"97,976",Mar 23 09:00 PM
Fink M Kathryn,"VP, Chief HR Officer",2022-03-21,Option Exercise,0.0,"2,745",0,"13,043",Mar 23 08:56 PM
Boehnlein Glenn S,"VP, Chief Financial Officer",2022-03-21,Option Exercise,0.0,"8,723",0,"21,828",Mar 23 08:51 PM
Berry William E Jr,"VP, Corporate Controller",2022-03-21,Option Exercise,0.0,986,0,986,Mar 23 08:48 PM
Becker Yin C,"VP, Chief Corp Affairs Officer",2022-03-21,Option Exercise,0.0,"1,452",0,"16,916",Mar 23 08:43 PM
Boehnlein Glenn S,"VP, Chief Financial Officer",2021-12-21,Option Exercise,0.0,170,0,"13,275",Mar 14 05:06 PM
Berry William E Jr,"VP, Corporate Controller",2021-12-21,Option Exercise,0.0,60,0,60,Mar 14 04:53 PM
Becker Yin C,"VP, Chief Corp Affairs Officer",2021-12-21,Option Exercise,0.0,44,0,"15,508",Mar 14 04:34 PM
Boehnlein Glenn S,"VP, Chief Financial Officer",2021-12-10,Sale,259.79,"2,778","721,705","13,105",Dec 14 06:44 PM
Pierce James Andrew,Group President,2021-12-03,Option Exercise,53.6,"1,765","94,604","36,658",Dec 07 04:35 PM
Becker Yin C,"VP, Chief Corp Affairs Officer",2021-11-26,Option Exercise,53.6,"8,630","462,568","20,382",Nov 30 07:20 PM
Datar Srikant M.,Director,2021-11-11,Sale,263.12,"1,000","263,121","1,533",Nov 15 09:25 AM
Stiles Spencer S,Group President,2021-11-01,Option Exercise,0.0,"1,644",0,"28,251",Nov 03 05:36 PM
Datar Srikant M.,Director,2021-09-09,Option Exercise,64.01,"2,000","128,020","2,991",Sep 13 03:31 PM
STRYKER RONDA E,Director,2021-08-06,Sale,262.26,"150,000","39,339,090","6,585,726",Aug 10 08:13 PM
Fletcher Robert S,"VP, Chief Legal Officer",2021-08-05,Sale,261.1,"1,120","292,436","4,533",Aug 06 08:56 PM
Scannell Timothy J,President and COO,2021-08-01,Option Exercise,0.0,"3,659",0,"221,579",Aug 03 06:18 PM
