Insider Trading,Relationship,Date,Transaction,Cost,Shares,Value ($),Shares Total,SEC Form 4
Tseng Saria,VP & General Counsel,2022-07-01,Sale,361.58,"4,515","1,632,534","263,984",Jul 06 05:11 PM
Xiao Deming,Pres. of MPS Asia Operations,2022-07-01,Sale,361.58,"4,515","1,632,534","282,074",Jul 06 05:11 PM
Hsing Michael,CEO,2022-07-01,Sale,361.57,"11,495","4,156,247","1,026,928",Jul 06 05:10 PM
BLEGEN THEODORE,CFO,2022-07-01,Sale,361.58,950,"343,501","129,043",Jul 06 05:10 PM
Sciammas Maurice,Sr. V.P.of Sales and Marketing,2022-07-01,Sale,361.58,"4,515","1,632,534","221,352",Jul 06 05:11 PM
Xiao Deming,Pres. of MPS Asia Operations,2022-05-27,Sale,457.0,"1,495","683,215","286,589",May 31 03:49 PM
Xiao Deming,Pres. of MPS Asia Operations,2022-05-24,Sale,392.44,"4,298","1,686,707","288,084",May 26 07:09 PM
BLEGEN THEODORE,CFO,2022-05-12,Sale,388.1,"1,395","541,400","129,993",May 16 04:33 PM
Hsing Michael,CEO,2022-05-12,Sale,388.1,"6,481","2,515,276","1,038,423",May 16 04:32 PM
Xiao Deming,Pres. of MPS Asia Operations,2022-05-12,Sale,388.1,"1,679","651,620","292,382",May 16 04:34 PM
Tseng Saria,VP & General Counsel,2022-05-12,Sale,388.1,"1,679","651,620","268,499",May 16 04:34 PM
Sciammas Maurice,Sr. V.P.of Sales and Marketing,2022-05-12,Sale,388.1,"1,679","651,620","225,867",May 16 04:31 PM
BLEGEN THEODORE,CFO,2022-05-04,Sale,453.16,850,"385,182","131,388",May 05 05:02 PM
Hsing Michael,CEO,2022-05-04,Sale,453.15,"3,807","1,725,155","1,044,904",May 05 04:57 PM
Tseng Saria,VP & General Counsel,2022-05-04,Sale,453.16,986,"446,812","270,178",May 05 04:58 PM
Sciammas Maurice,Sr. V.P.of Sales and Marketing,2022-04-01,Sale,467.23,"4,420","2,065,157","269,232",Apr 05 04:27 PM
Hsing Michael,CEO,2022-04-01,Sale,467.23,"11,250","5,256,338","1,048,711",Apr 05 04:27 PM
Tseng Saria,VP & General Counsel,2022-04-01,Sale,467.23,"4,420","2,065,157","271,164",Apr 05 04:27 PM
BLEGEN THEODORE,CFO,2022-04-01,Sale,467.22,930,"434,515","132,238",Apr 05 04:27 PM
