Insider Trading,Relationship,Date,Transaction,Cost,Shares,Value ($),Shares Total,SEC Form 4
Garland Greg C.,Chairman and CEO,2022-06-09,Option Exercise,74.14,"146,700","10,875,604","803,263",Jun 13 05:13 PM
Garland Greg C.,Chairman and CEO,2022-06-09,Sale,109.7,"146,700","16,093,635","656,563",Jun 13 05:13 PM
Roberts Timothy D.,Executive Vice President,2022-06-08,Option Exercise,82.08,"59,100","4,850,821","78,901",Jun 09 05:09 PM
Roberts Timothy D.,Executive Vice President,2022-06-08,Sale,110.21,"59,100","6,513,452","48,201",Jun 09 05:09 PM
Johnson Paula Ann,Retired Executive VP and GC,2022-06-07,Option Exercise,73.31,"44,700","3,276,986","147,189",Jun 08 05:18 PM
Johnson Paula Ann,Retired Executive VP and GC,2022-06-07,Sale,108.91,"44,700","4,868,326","102,489",Jun 08 05:18 PM
Herman Robert A,Executive Vice President,2022-05-31,Option Exercise,70.56,"47,200","3,330,570","111,306",Jun 01 05:03 PM
Herman Robert A,Executive Vice President,2022-05-31,Sale,102.82,"47,200","4,853,279","64,106",Jun 01 05:03 PM
Johnson Paula Ann,Executive VP and Gen Counsel,2022-02-10,Option Exercise,62.17,"12,000","746,040","114,489",Feb 11 05:51 PM
Johnson Paula Ann,Executive VP and Gen Counsel,2022-02-10,Sale,90.03,"12,000","1,080,318","102,489",Feb 11 05:51 PM
Garland Greg C.,Chairman and CEO,2022-02-07,Option Exercise,72.25,"126,300","9,125,806","737,289",Feb 09 06:03 PM
Garland Greg C.,Chairman and CEO,2022-02-07,Sale,88.47,"126,300","11,173,281","610,989",Feb 09 06:03 PM
Herman Robert A,Executive Vice President,2022-02-02,Sale,85.87,"8,169","701,462","54,098",Feb 03 05:07 PM
Pruitt Joseph Scott,Vice President and Controller,2021-12-23,Sale,72.62,"2,250","163,395","13,170",Dec 23 01:15 PM
Pruitt Joseph Scott,Vice President and Controller,2021-12-21,Sale,72.25,"2,250","162,574","15,420",Dec 23 01:15 PM
