Insider Trading,Relationship,Date,Transaction,Cost,Shares,Value ($),Shares Total,SEC Form 4
Blanchard Augusto J,Corp VP,2022-07-05,Sale,210.64,567,"119,433","4,238",Jul 06 04:09 PM
D'Ambrosio Christopher,Corp. VP,2022-05-09,Option Exercise,103.1,421,"43,405","1,975",May 11 04:07 PM
D'Ambrosio Christopher,Corp. VP,2022-05-09,Sale,214.07,312,"66,789","1,663",May 11 04:07 PM
Dyson Deborah L,Corp. VP,2022-04-05,Option Exercise,69.72,"2,787","194,301","29,450",Apr 06 05:11 PM
Dyson Deborah L,Corp. VP,2022-04-05,Sale,234.55,"2,787","653,691","26,663",Apr 06 05:11 PM
Sperduto James T,Corp VP,2022-02-09,Option Exercise,75.1,"1,671","125,492","9,427",Feb 10 04:11 PM
Sperduto James T,Corp VP,2022-02-09,Sale,210.47,"1,671","351,695","7,756",Feb 10 04:11 PM
D'Ambrosio Christopher,Corp. VP,2022-02-07,Option Exercise,103.1,421,"43,405","1,883",Feb 09 04:13 PM
D'Ambrosio Christopher,Corp. VP,2022-02-07,Sale,206.93,329,"68,080","1,554",Feb 09 04:13 PM
Dyson Deborah L,Corp. VP,2022-01-12,Option Exercise,52.65,"2,161","113,768","28,824",Jan 13 04:10 PM
Dyson Deborah L,Corp. VP,2022-01-12,Sale,235.13,"2,161","508,116","26,663",Jan 13 04:10 PM
Brown Laura G,Corp. VP,2022-01-03,Option Exercise,107.35,"2,171","233,057","10,467",Jan 05 04:20 PM
Michaud Brian L.,Corp VP,2022-01-03,Option Exercise,107.35,"2,171","233,057","10,055",Jan 05 04:21 PM
Kwon David,Corp VP,2022-01-03,Option Exercise,90.63,"1,254","113,650","5,352",Jan 05 04:21 PM
Sackman Stuart,Corp. VP,2022-01-03,Option Exercise,69.72,"2,133","148,706","24,778",Jan 05 04:20 PM
DeSilva Joseph,Corp VP,2022-01-03,Option Exercise,139.87,"2,274","318,059","5,730",Jan 05 04:20 PM
Quevedo Alexander,Corp VP,2022-01-03,Option Exercise,134.73,"4,054","546,203","5,346",Jan 05 04:20 PM
Quevedo Alexander,Corp VP,2022-01-03,Sale,245.63,"3,331","818,194","2,015",Jan 05 04:20 PM
DeSilva Joseph,Corp VP,2022-01-03,Sale,245.63,"1,949","478,733","3,781",Jan 05 04:20 PM
Sackman Stuart,Corp. VP,2022-01-03,Sale,245.63,"2,133","523,929","22,645",Jan 05 04:20 PM
Kwon David,Corp VP,2022-01-03,Sale,245.63,"1,304","320,302","4,048",Jan 05 04:21 PM
Michaud Brian L.,Corp VP,2022-01-03,Sale,245.63,"3,118","765,874","6,937",Jan 05 04:21 PM
Brown Laura G,Corp. VP,2022-01-03,Sale,245.63,"1,765","433,537","8,702",Jan 05 04:20 PM
Dyson Deborah L,Corp. VP,2021-12-16,Option Exercise,107.35,"2,000","214,700","28,663",Dec 17 04:10 PM
Dyson Deborah L,Corp. VP,2021-12-16,Sale,233.92,"2,000","467,840","26,663",Dec 17 04:10 PM
Rodriguez Carlos A,President & CEO,2021-12-14,Option Exercise,169.84,"52,254","8,874,819","82,127",Dec 15 04:20 PM
Rodriguez Carlos A,President & CEO,2021-12-14,Sale,229.87,"52,254","12,011,480","29,873",Dec 15 04:20 PM
Rodriguez Carlos A,President & CEO,2021-12-13,Option Exercise,146.75,"37,594","5,516,920","67,467",Dec 15 04:20 PM
Rodriguez Carlos A,President & CEO,2021-12-13,Sale,235.46,"37,594","8,852,049","29,873",Dec 15 04:20 PM
Sackman Stuart,Corp. VP,2021-12-09,Option Exercise,52.65,"1,919","101,028","24,564",Dec 10 04:10 PM
Rodriguez Carlos A,President & CEO,2021-12-09,Sale,233.17,"15,000","3,497,577","13,813",Dec 10 04:10 PM
Sackman Stuart,Corp. VP,2021-12-09,Sale,233.26,"1,919","447,626","22,645",Dec 10 04:10 PM
Rodriguez Carlos A,President & CEO,2021-12-08,Sale,233.27,"21,536","5,023,703","29,873",Dec 09 04:33 PM
Rodriguez Carlos A,President & CEO,2021-12-07,Sale,234.63,"35,000","8,212,087","51,409",Dec 09 04:33 PM
Sackman Stuart,Corp. VP,2021-12-03,Sale,228.39,738,"168,552","22,645",Dec 03 04:28 PM
Sackman Stuart,Corp. VP,2021-12-02,Option Exercise,49.07,738,"36,212","23,383",Dec 03 04:28 PM
Weinstein Donald,Corporate VP,2021-12-01,Option Exercise,138.53,"11,426","1,582,844","45,162",Dec 03 04:28 PM
McGuire Don,Corp VP,2021-12-01,Option Exercise,137.02,"26,411","3,618,805","36,768",Dec 03 04:28 PM
Kwon David,Corp VP,2021-12-01,Option Exercise,78.04,"1,066","83,187","5,214",Dec 03 04:27 PM
Bonarti Michael A,Corporate Vice President,2021-12-01,Option Exercise,135.8,"29,289","3,977,327","90,845",Dec 03 04:27 PM
Black Maria,Corp. VP,2021-12-01,Option Exercise,153.06,"48,093","7,361,174","79,028",Dec 03 04:27 PM
Ayala John,Corp. VP,2021-12-01,Sale,229.91,"2,500","574,775","24,027",Dec 03 04:27 PM
Black Maria,Corp. VP,2021-12-01,Sale,228.83,"50,593","11,577,319","28,435",Dec 03 04:27 PM
Bonarti Michael A,Corporate Vice President,2021-12-01,Sale,227.34,"29,289","6,658,551","61,556",Dec 03 04:27 PM
Kwon David,Corp VP,2021-12-01,Sale,229.91,"1,116","256,580","4,098",Dec 03 04:27 PM
McGuire Don,Corp VP,2021-12-01,Sale,229.91,"26,411","6,072,153","10,356",Dec 03 04:28 PM
Weinstein Donald,Corporate VP,2021-12-01,Sale,229.97,"15,856","3,646,481","29,306",Dec 03 04:28 PM
Brown Laura G,Corp. VP,2021-10-01,Option Exercise,90.63,"1,880","170,384","9,786",Oct 05 04:25 PM
Brown Laura G,Corp. VP,2021-10-01,Sale,200.51,"1,490","298,760","8,296",Oct 05 04:25 PM
Rodriguez Carlos A,President & CEO,2021-09-08,Option Exercise,107.35,"48,572","5,214,204","134,981",Sep 09 04:20 PM
Rodriguez Carlos A,President & CEO,2021-09-08,Sale,204.41,"48,572","9,928,680","86,409",Sep 09 04:20 PM
Ayala John,Corp. VP,2021-09-03,Option Exercise,151.53,"30,127","4,565,283","64,276",Sep 07 04:11 PM
Ayala John,Corp. VP,2021-09-03,Sale,204.5,"37,749","7,719,670","26,527",Sep 07 04:11 PM
KUTAM SREENIVASA,Corp VP,2021-09-02,Option Exercise,99.92,925,"92,427","8,178",Sep 07 04:11 PM
KUTAM SREENIVASA,Corp VP,2021-09-02,Sale,205.49,"1,425","292,823","6,753",Sep 07 04:11 PM
Albinson Brock,Corp. VP,2021-09-02,Sale,205.49,"2,534","520,712","4,877",Sep 03 04:16 PM
Black Maria,Corp. VP,2021-09-02,Sale,205.49,"6,667","1,370,002","30,935",Sep 03 04:16 PM
Bonarti Michael A,Corporate Vice President,2021-09-02,Sale,205.49,"1,882","386,732","61,556",Sep 03 04:16 PM
DeSilva Joseph,Corp VP,2021-09-02,Sale,205.49,219,"45,002","3,456",Sep 03 04:16 PM
Sackman Stuart,Corp. VP,2021-09-02,Sale,205.49,"5,666","1,164,306","22,645",Sep 03 04:17 PM
Weinstein Donald,Corporate VP,2021-09-02,Sale,205.49,"5,420","1,113,756","33,736",Sep 03 04:17 PM
Weinstein Donald,Corporate VP,2021-09-01,Option Exercise,107.35,"3,429","368,103","47,846",Sep 03 04:17 PM
DeSilva Joseph,Corp VP,2021-09-01,Option Exercise,151.88,"2,268","344,471","6,167",Sep 03 04:16 PM
Black Maria,Corp. VP,2021-09-01,Option Exercise,107.35,"6,429","690,153","51,013",Sep 03 04:16 PM
Albinson Brock,Corp. VP,2021-09-01,Option Exercise,141.2,"8,336","1,177,078","17,069",Sep 03 04:16 PM
Albinson Brock,Corp. VP,2021-09-01,Sale,207.5,"8,336","1,729,720","7,411",Sep 03 04:16 PM
Black Maria,Corp. VP,2021-09-01,Sale,207.5,"6,429","1,334,018","44,584",Sep 03 04:16 PM
DeSilva Joseph,Corp VP,2021-09-01,Sale,207.5,"2,034","422,055","3,675",Sep 03 04:16 PM
Weinstein Donald,Corporate VP,2021-09-01,Sale,207.5,"3,429","711,518","44,417",Sep 03 04:17 PM
Quevedo Alexander,Corp VP,2021-07-29,Sale,209.25,950,"198,790",283,Jul 30 11:18 AM
Dyson Deborah L,Corp. VP,2021-07-09,Option Exercise,107.35,"2,428","260,646","26,614",Jul 12 04:59 PM
Dyson Deborah L,Corp. VP,2021-07-09,Sale,202.0,"2,428","490,456","24,186",Jul 12 04:59 PM
