Insider Trading,Relationship,Date,Transaction,Cost,Shares,Value ($),Shares Total,SEC Form 4
Hewatt Michael W,Director,2022-08-02,Sale,77.07,"4,000","308,284","1,067",Aug 02 05:02 PM
Odom Aron M.,"VP, Controller and PAO",2022-07-22,Sale,77.72,"5,000","388,594","3,024",Jul 25 01:20 PM
Hewatt Michael W,Director,2022-05-25,Sale,67.97,"1,948","132,406","5,067",May 26 04:18 PM
Allen Barbara K,Director,2022-03-21,Sale,82.63,"1,122","92,713","5,650",Mar 21 06:03 PM
Auld David V,President and CEO,2022-03-17,Option Exercise,0.0,"4,278",0,"513,133",Mar 21 05:45 PM
HORTON DONALD R,Chairman,2022-03-17,Option Exercise,0.0,"10,695",0,"359,486",Mar 21 05:44 PM
Auld David V,President and CEO,2022-03-11,Option Exercise,0.0,"9,486",0,"510,942",Mar 14 07:05 PM
HORTON DONALD R,Chairman,2022-03-11,Option Exercise,0.0,"23,718",0,"357,567",Mar 14 07:03 PM
Allen Barbara K,Director,2022-02-28,Sale,85.46,423,"36,150","5,650",Feb 28 04:19 PM
Allen Barbara K,Director,2022-02-03,Sale,88.53,"4,000","354,111","5,650",Feb 03 05:25 PM
Murray Michael J,EVP and COO,2021-12-10,Option Exercise,23.8,"40,000","952,000","267,018",Dec 13 04:48 PM
WHEAT BILL W,EVP and CFO,2021-12-10,Option Exercise,23.8,"60,000","1,428,000","239,695",Dec 13 04:49 PM
Auld David V,President and CEO,2021-12-10,Option Exercise,23.86,"28,000","668,080","529,523",Dec 13 04:47 PM
WHEAT BILL W,EVP and CFO,2021-12-10,Sale,108.11,"35,000","3,783,962","204,695",Dec 13 04:49 PM
Murray Michael J,EVP and COO,2021-12-10,Sale,107.89,"34,000","3,668,141","233,018",Dec 13 04:48 PM
Auld David V,President and CEO,2021-12-09,Option Exercise,23.86,"32,000","763,520","533,523",Dec 13 04:47 PM
Auld David V,President and CEO,2021-12-09,Sale,108.61,"32,000","3,475,542","501,523",Dec 13 04:47 PM
Hewatt Michael W,Director,2021-12-08,Sale,107.1,"2,000","214,200","1,470",Dec 08 05:41 PM
BUCHANAN MICHAEL R,Director,2021-12-08,Sale,107.72,470,"50,626",0,Dec 08 05:40 PM
Odom Aron M.,"VP, Controller and PAO",2021-12-06,Sale,106.0,"1,000","106,000","3,130",Dec 08 04:30 PM
ANDERSON BRADLEY S,Director,2021-12-06,Sale,105.0,"3,000","315,000","30,629",Dec 06 04:02 PM
Auld David V,President and CEO,2021-12-01,Option Exercise,0.0,"1,187",0,"502,710",Dec 03 04:02 PM
HORTON DONALD R,Chairman,2021-12-01,Option Exercise,0.0,"1,197",0,"336,324",Dec 03 04:01 PM
Allen Barbara K,Director,2021-12-01,Sale,99.63,470,"46,826","5,650",Dec 01 04:35 PM
ANDERSON BRADLEY S,Director,2021-11-19,Sale,103.0,"3,000","309,000","33,159",Nov 22 04:50 PM
ANDERSON BRADLEY S,Director,2021-11-17,Sale,100.97,"3,000","302,914","36,159",Nov 18 04:45 PM
Murray Michael J,EVP and COO,2021-10-27,Option Exercise,0.0,"52,500",0,"249,381",Oct 29 04:03 PM
Auld David V,President and CEO,2021-10-27,Option Exercise,0.0,"175,000",0,"540,173",Oct 29 04:03 PM
WHEAT BILL W,EVP and CFO,2021-10-27,Option Exercise,0.0,"52,500",0,"196,758",Oct 29 04:04 PM
HORTON DONALD R,Chairman,2021-10-27,Option Exercise,0.0,"350,000",0,"350,000",Oct 29 04:01 PM
Auld David V,President and CEO,2021-09-27,Option Exercise,23.8,"60,000","1,428,000","365,173",Sep 28 04:02 PM
Hewatt Michael W,Director,2021-07-27,Sale,92.66,"2,342","217,010","3,000",Jul 27 09:03 PM
BUCHANAN MICHAEL R,Director,2021-07-26,Sale,92.5,"2,812","260,110",0,Jul 27 09:02 PM
