Insider Trading,Relationship,Date,Transaction,Cost,Shares,Value ($),Shares Total,SEC Form 4
Boyd Martin,"President, Banking Solutions",2022-06-10,Sale,97.99,"14,910","1,461,031","20,380",Jun 14 04:12 PM
Shea Brian T,Director,2022-05-20,Option Exercise,0.0,593,0,"6,407",May 23 04:31 PM
Stallings James B JR,Director,2022-05-20,Option Exercise,0.0,593,0,"13,392",May 23 04:28 PM
PARENT LOUISE M,Director,2022-05-20,Option Exercise,0.0,593,0,"6,079",May 23 04:25 PM
HUGHES KEITH W,Director,2022-05-20,Option Exercise,0.0,730,0,"24,194",May 23 04:22 PM
Alemany Ellen R,Director,2022-05-20,Option Exercise,0.0,593,0,"20,315",May 23 04:20 PM
Stallings James B JR,Director,2022-05-19,Option Exercise,0.0,"1,457",0,"12,799",May 23 04:28 PM
PARENT LOUISE M,Director,2022-05-19,Option Exercise,0.0,"1,457",0,"5,486",May 23 04:25 PM
HUGHES KEITH W,Director,2022-05-19,Option Exercise,0.0,"1,457",0,"23,464",May 23 04:22 PM
Alemany Ellen R,Director,2022-05-19,Option Exercise,0.0,"1,457",0,"19,722",May 23 04:20 PM
Warren Thomas K,Chief Accounting Officer,2022-03-29,Option Exercise,0.0,"1,193",0,"6,161",Mar 31 05:25 PM
Williams Lenore D,"CEVP, Chief People Officer",2022-03-29,Option Exercise,0.0,"2,263",0,"24,252",Mar 31 05:23 PM
Montana Gregory G,CEVP - Chief Risk Officer,2022-03-29,Option Exercise,0.0,"1,491",0,"23,877",Mar 31 05:21 PM
Gileadi Ido,Chief Operating Officer,2022-03-29,Option Exercise,0.0,"3,434",0,"37,931",Mar 31 05:19 PM
Boyd Martin,"President, Banking Solutions",2022-03-29,Option Exercise,0.0,"33,294",0,"46,588",Mar 31 05:16 PM
Woodall James W.,Corporate EVP - CFO,2022-03-29,Option Exercise,0.0,"8,539",0,"132,593",Mar 31 05:14 PM
Norcross Gary,Chairman and CEO,2022-03-29,Option Exercise,0.0,"23,860",0,"848,669",Mar 31 05:11 PM
Ferris Stephanie,President,2022-03-01,Option Exercise,0.0,"110,828",0,"122,942",Mar 02 05:32 PM
Ferris Stephanie,Chief Administrative Officer,2021-12-31,Option Exercise,0.0,"20,360",0,"20,360",Jan 04 04:38 PM
Norcross Gary,Chairman and CEO,2021-12-29,Option Exercise,63.61,"20,061","1,276,080","850,632",Dec 30 04:06 PM
Norcross Gary,Chairman and CEO,2021-12-29,Sale,109.06,"20,061","2,187,853","830,571",Dec 30 04:06 PM
Norcross Gary,Chairman and CEO,2021-12-28,Option Exercise,63.61,"105,000","6,679,050","935,571",Dec 29 04:41 PM
Norcross Gary,Chairman and CEO,2021-12-28,Sale,109.66,"105,000","11,513,971","830,571",Dec 29 04:41 PM
Norcross Gary,Chairman and CEO,2021-12-27,Option Exercise,63.61,"105,000","6,679,050","935,571",Dec 29 04:41 PM
Norcross Gary,Chairman and CEO,2021-12-27,Sale,108.01,"105,000","11,340,863","830,571",Dec 29 04:41 PM
Gileadi Ido,Chief Operating Officer,2021-11-02,Option Exercise,0.0,484,0,"35,243",Nov 04 04:53 PM
HUGHES KEITH W,Director,2021-11-01,Option Exercise,0.0,161,0,"22,007",Nov 03 04:46 PM
Goldstein Jeffrey A,Director,2021-08-09,Buy,134.05,"2,222","297,868","2,222",Aug 11 05:46 PM
Boyd Martin,"President, Fintech Solutions",2021-08-02,Option Exercise,0.0,485,0,"16,358",Aug 04 04:23 PM
