Insider Trading,Relationship,Date,Transaction,Cost,Shares,Value ($),Shares Total,SEC Form 4
Moriarty Thomas M,EVP & General Counsel,2022-06-28,Option Exercise,61.31,"138,654","8,500,397","676,775",Jun 30 05:00 PM
Moriarty Thomas M,EVP & General Counsel,2022-06-28,Sale,95.00,"138,654","13,172,130","626,273",Jun 30 05:00 PM
Shah Prem S,EVP and Co-President of Retail,2022-04-08,Option Exercise,62.37,"13,824","862,145","52,302",Apr 12 04:51 PM
Shah Prem S,EVP and Co-President of Retail,2022-04-08,Sale,105.0,"16,954","1,780,170","43,453",Apr 12 04:51 PM
Finke Daniel P,"EVP/Pres, Health Care Benefits",2022-04-05,Sale,100.0,"5,941","594,100","32,150",Apr 06 05:02 PM
Finke Daniel P,"EVP/Pres, Health Care Benefits",2022-04-04,Option Exercise,56.79,"43,327","2,460,629","77,289",Apr 06 05:02 PM
Finke Daniel P,"EVP/Pres, Health Care Benefits",2022-04-04,Sale,100.13,"55,359","5,543,097","38,091",Apr 06 05:02 PM
Shah Prem S,EVP and Co-President of Retail,2022-03-30,Option Exercise,102.26,"5,346","546,682","64,417",Mar 31 04:49 PM
Shah Prem S,EVP and Co-President of Retail,2022-03-30,Sale,104.7,"5,346","559,726","59,071",Mar 31 04:49 PM
Shah Prem S,EVP and Co-President of Retail,2022-03-17,Option Exercise,104.82,"2,935","307,647","62,006",Mar 18 04:55 PM
Shah Prem S,EVP and Co-President of Retail,2022-03-17,Sale,106.65,"4,624","493,150","59,071",Mar 18 04:55 PM
Moriarty Thomas M,EVP & General Counsel,2022-03-15,Option Exercise,102.26,"51,361","5,252,176","888,112",Mar 17 04:32 PM
Moriarty Thomas M,EVP & General Counsel,2022-03-15,Sale,105.0,"51,361","5,392,905","836,751",Mar 17 04:32 PM
LUDWIG EDWARD J,Director,2022-02-10,Buy,105.9,"1,000","105,904","18,334",Feb 11 04:42 PM
Brennan Troyen A,EVP and Chief Medical Officer,2022-02-03,Option Exercise,102.26,"47,937","4,902,038","186,183",Feb 04 04:46 PM
Brennan Troyen A,EVP and Chief Medical Officer,2022-02-03,Sale,110.0,"47,937","5,273,070","138,246",Feb 04 04:46 PM
Lotvin Alan,EVP&President-PharmacyServices,2022-02-01,Option Exercise,102.26,"21,386","2,186,932","82,727",Feb 02 04:20 PM
Lotvin Alan,EVP&President-PharmacyServices,2022-02-01,Sale,106.5,"21,386","2,277,566","61,341",Feb 02 04:20 PM
Clark James David,"SVP, Cont & Chief Acct Officer",2022-01-28,Option Exercise,102.26,"6,059","619,593","23,556",Feb 01 04:43 PM
Clark James David,"SVP, Cont & Chief Acct Officer",2022-01-28,Sale,109.0,"6,059","660,431","17,497",Feb 01 04:43 PM
Roberts Jonathan C,EVP & Chief Operating Officer,2022-01-27,Option Exercise,102.26,"68,482","7,002,969","175,597",Jan 28 04:58 PM
Roberts Jonathan C,EVP & Chief Operating Officer,2022-01-27,Sale,107.5,"68,482","7,361,815","107,115",Jan 28 04:58 PM
Roberts Jonathan C,EVP & Chief Operating Officer,2021-11-03,Option Exercise,45.93,"108,870","5,000,399","215,985",Nov 05 04:35 PM
Roberts Jonathan C,EVP & Chief Operating Officer,2021-11-03,Sale,95.0,"108,870","10,342,650","107,115",Nov 05 04:35 PM
Brennan Troyen A,EVP and Chief Medical Officer,2021-11-01,Option Exercise,58.34,"28,159","1,642,796","166,405",Nov 03 04:44 PM
Brennan Troyen A,EVP and Chief Medical Officer,2021-11-01,Sale,90.0,"28,159","2,534,310","138,246",Nov 03 04:44 PM
Brennan Troyen A,EVP and Chief Medical Officer,2021-10-26,Option Exercise,54.19,"80,802","4,378,660","221,003",Oct 28 04:34 PM
Brennan Troyen A,EVP and Chief Medical Officer,2021-10-26,Sale,88.0,"82,757","7,282,616","138,246",Oct 28 04:34 PM
Brennan Troyen A,EVP and Chief Medical Officer,2021-09-02,Sale,87.0,"2,625","228,375","140,201",Sep 07 07:57 PM
LUDWIG EDWARD J,Director,2021-08-05,Buy,79.55,"3,000","238,635","17,334",Aug 05 04:58 PM
