Insider Trading,Relationship,Date,Transaction,Cost,Shares,Value ($),Shares Total,SEC Form 4
McCormick Michael C.,"EVP, GC & SECRETARY",2022-06-08,Sale,167.72,"3,000","503,160","50,060",Jun 09 04:41 PM
MacLennan David,Director,2022-05-05,Buy,171.01,600,"102,604","11,351",May 06 04:45 PM
Brown Darrell R,EVP & PRES - GLOBAL INDUSTRIAL,2022-05-03,Option Exercise,0.0,"2,800",0,"22,107",May 04 07:03 PM
Mulhere Timothy P,EVP & PRES - GLOBAL INST,2022-05-02,Option Exercise,0.0,"14,400",0,"36,307",May 04 07:13 PM
Brown Darrell R,EVP & PRES - GLOBAL INDUSTRIAL,2022-05-02,Option Exercise,0.0,"14,400",0,"25,574",May 04 07:03 PM
McKibben Tracy B,Director,2022-04-29,Buy,170.0,"1,475","250,750","6,746",May 03 04:54 PM
LARSON MICHAEL,Director,2022-04-20,Option Exercise,63.99,"4,500","287,978","11,966",Apr 22 05:24 PM
Duijser Machiel,EVP & CSCO,2022-02-26,Option Exercise,0.0,"4,203",0,"5,799",Feb 28 05:26 PM
Busch Angela M,EVP - CORP STRAT & BUS DEV,2022-02-25,Option Exercise,0.0,"2,344",0,"17,428",Feb 28 05:23 PM
MacLennan David,Director,2022-02-18,Buy,179.09,600,"107,452","10,565",Feb 22 04:54 PM
ETTINGER JEFFREY M,Director,2022-02-17,Buy,179.39,"5,000","896,955","18,943",Feb 18 04:41 PM
ZILLMER JOHN J,Director,2022-01-21,Option Exercise,63.99,"3,800","243,181","41,742",Jan 25 05:06 PM
McCormick Michael C.,"EVP, GC & SECRETARY",2021-11-29,Option Exercise,137.09,"13,819","1,894,405","64,640",Dec 01 04:32 PM
McCormick Michael C.,"EVP, GC & SECRETARY",2021-11-29,Sale,227.37,"13,819","3,141,985","50,821",Dec 01 04:32 PM
Busch Angela M,EVP - CORP STRAT & BUS DEV,2021-11-22,Option Exercise,71.54,"2,500","178,850","16,252",Nov 24 04:33 PM
Mulhere Timothy P,EVP & PRES - GLOBAL INST,2021-11-22,Option Exercise,117.73,"17,913","2,108,897","36,880",Nov 24 04:37 PM
Mulhere Timothy P,EVP & PRES - GLOBAL INST,2021-11-22,Sale,237.48,"17,913","4,253,915","18,967",Nov 24 04:37 PM
Busch Angela M,EVP - CORP STRAT & BUS DEV,2021-11-22,Sale,238.0,"2,500","595,000","13,752",Nov 24 04:33 PM
Mulhere Timothy P,EVP & PRES - GLOBAL INST,2021-11-16,Option Exercise,117.73,"5,920","696,962","24,887",Nov 18 05:08 PM
Mulhere Timothy P,EVP & PRES - GLOBAL INST,2021-11-16,Sale,235.66,"5,920","1,395,131","18,967",Nov 18 05:08 PM
Simermeyer Elizabeth A,EVP & PRES - HC & LIFE SCI,2021-11-12,Option Exercise,117.73,"6,000","706,380","16,482",Nov 12 06:08 PM
Simermeyer Elizabeth A,EVP & PRES - HC & LIFE SCI,2021-11-12,Sale,235.53,"7,539","1,775,646","8,943",Nov 12 06:08 PM
REICH VICTORIA,Director,2021-11-10,Option Exercise,104.85,"2,400","251,640","23,799",Nov 12 05:44 PM
REICH VICTORIA,Director,2021-11-10,Sale,233.27,"2,400","559,841","21,399",Nov 12 05:44 PM
Berger Larry L,EVP & CHIEF TECHNICAL OFFICER,2021-11-09,Sale,230.87,"5,948","1,373,239","21,469",Nov 12 05:40 PM
Simermeyer Elizabeth A,EVP & PRES - HC & LIFE SCI,2021-11-04,Option Exercise,117.73,"5,917","696,608","14,860",Nov 05 05:10 PM
Simermeyer Elizabeth A,EVP & PRES - HC & LIFE SCI,2021-11-04,Sale,228.19,"4,378","999,011","10,482",Nov 05 05:10 PM
McCormick Michael C.,"EVP, GC & SECRETARY",2021-11-04,Sale,228.76,"2,890","661,119","50,821",Nov 05 05:06 PM
Duijser Machiel,EVP & CSCO,2021-11-01,Sale,222.75,"1,452","323,427","1,596",Nov 03 04:56 PM
BAKER DOUGLAS M JR,EXEC CHAIRMAN OF THE BOARD,2021-09-14,Option Exercise,119.12,"173,036","20,612,048","796,963",Sep 15 04:47 PM
BAKER DOUGLAS M JR,EXEC CHAIRMAN OF THE BOARD,2021-09-14,Sale,223.54,"173,036","38,680,048","623,927",Sep 15 04:47 PM
Berger Larry L,EVP & CHIEF TECHNICAL OFFICER,2021-09-09,Option Exercise,117.73,"8,000","941,840","33,069",Sep 10 04:41 PM
REICH VICTORIA,Director,2021-09-08,Option Exercise,78.41,"4,500","352,842","25,718",Sep 10 04:37 PM
REICH VICTORIA,Director,2021-09-08,Sale,229.0,"4,500","1,030,518","21,218",Sep 10 04:37 PM
Busch Angela M,EVP - CORP STRAT & BUS DEV,2021-08-31,Option Exercise,71.54,"2,500","178,850","16,252",Sep 02 04:33 PM
Busch Angela M,EVP - CORP STRAT & BUS DEV,2021-08-31,Sale,225.0,"2,500","562,500","13,752",Sep 02 04:33 PM
Marsh Laurie M,EVP - HUMAN RESOURCES,2021-08-27,Option Exercise,119.12,"11,536","1,374,168","26,193",Aug 31 04:45 PM
Marsh Laurie M,EVP - HUMAN RESOURCES,2021-08-27,Sale,225.03,"11,536","2,595,900","14,657",Aug 31 04:45 PM
Brown Darrell R,EVP & PRES - GLOBAL INDUSTRIAL,2021-08-27,Sale,225.23,"4,990","1,123,893","8,431",Aug 31 04:43 PM
Mulhere Timothy P,EVP & PRES - GLOBAL INST,2021-08-20,Option Exercise,119.12,"20,194","2,405,509","39,161",Aug 20 05:21 PM
Mulhere Timothy P,EVP & PRES - GLOBAL INST,2021-08-20,Sale,221.4,"20,194","4,470,972","18,967",Aug 20 05:21 PM
Mulhere Timothy P,EVP & PRES - GLOBAL INST,2021-08-19,Option Exercise,119.12,"2,877","342,708","21,844",Aug 20 05:21 PM
Mulhere Timothy P,EVP & PRES - GLOBAL INST,2021-08-19,Sale,221.0,"2,877","635,826","18,967",Aug 20 05:21 PM
Kirkland Scott D,SVP & CORPORATE CONTROLLER,2021-08-05,Option Exercise,71.54,"2,800","200,312","6,122",Aug 05 05:52 PM
Kirkland Scott D,SVP & CORPORATE CONTROLLER,2021-08-05,Sale,217.67,"2,800","609,465","3,322",Aug 05 05:52 PM
Beck Christophe,PRESIDENT & CEO,2021-08-02,Option Exercise,71.54,"32,600","2,332,204","80,706",Aug 04 04:48 PM
Beck Christophe,PRESIDENT & CEO,2021-08-02,Sale,219.2,"26,613","5,833,619","54,093",Aug 04 04:48 PM
McCormick Michael C.,"EVP, GC & SECRETARY",2021-07-29,Option Exercise,117.73,"9,930","1,169,059","63,641",Jul 30 04:02 PM
McCormick Michael C.,"EVP, GC & SECRETARY",2021-07-29,Sale,220.0,"9,930","2,184,650","53,711",Jul 30 04:02 PM
