Insider Trading,Relationship,Date,Transaction,Cost,Shares,Value ($),Shares Total,SEC Form 4
Pacelli Steven Robert,EVP Managing Director Dexcom V,2022-07-25,Sale,83.07,"1,000","83,070","138,700",Jul 25 06:00 PM
Pacelli Steven Robert,EVP Managing Director Dexcom V,2022-06-23,Sale,72.55,"1,000","72,550","139,700",Jun 27 04:46 PM
Sylvain Jereme M,EVP Chief Financial Officer,2022-06-06,Sale,301.57,600,"180,942","17,408",Jun 06 04:52 PM
Pacelli Steven Robert,EVP Managing Director Dexcom V,2022-05-24,Sale,296.33,250,"74,082","35,175",May 25 04:44 PM
Patterson Chad,EVP Global Marketing,2022-05-09,Sale,342.77,777,"266,332","13,675",May 10 04:11 PM
Pacelli Steven Robert,"Managing Dir., Dexcom Ventures",2022-04-25,Sale,439.94,250,"109,985","35,425",Apr 27 05:47 PM
Patterson Chad,"EVP, Global Marketing",2022-04-11,Sale,498.75,776,"387,030","14,452",Apr 13 04:43 PM
Regan Barry J.,EVP Global Operations,2022-03-29,Sale,500.0,"1,106","553,000","16,345",Mar 30 05:49 PM
Pacelli Steven Robert,"Managing Dir., Dexcom Ventures",2022-03-23,Sale,459.98,250,"114,995","35,675",Mar 24 04:35 PM
Dolan Matthew Vincent,SVP Corporate Development,2022-03-17,Sale,450.0,484,"217,800","6,634",Mar 17 04:30 PM
Dolan Matthew Vincent,SVP Corporate Development,2022-03-16,Sale,425.0,686,"291,550","7,118",Mar 17 04:30 PM
SAYER KEVIN R,"Chairman, CEO & President",2022-03-15,Sale,409.77,"3,000","1,229,295","97,883",Mar 17 04:29 PM
Dolan Matthew Vincent,SVP Corporate Development,2022-03-15,Sale,412.41,"1,016","419,009","7,804",Mar 17 04:30 PM
Patterson Chad,"EVP, Global Marketing",2022-03-10,Sale,401.27,776,"311,386","15,228",Mar 14 04:22 PM
Selvaraj Shelly Ramasamy,SVP Chief Information Officer,2022-03-10,Sale,401.27,"2,366","949,405","11,454",Mar 14 04:21 PM
Sylvain Jereme M,"EVP, Chief Financial Officer",2022-03-04,Sale,422.94,600,"253,764","14,662",Mar 04 07:02 PM
Patterson Chad,"EVP, Global Marketing",2022-03-01,Sale,413.97,46,"19,043","12,528",Mar 02 04:42 PM
Pacelli Steven Robert,"Managing Dir., Dexcom Ventures",2022-02-23,Sale,394.33,250,"98,582","34,370",Feb 24 05:45 PM
SAYER KEVIN R,"Chairman, CEO & President",2022-02-14,Sale,418.04,"3,000","1,254,120","94,617",Feb 15 08:09 PM
KAHN BARBARA,Director,2022-02-10,Sale,442.35,"4,666","2,064,014","3,000",Feb 14 05:06 PM
Pacelli Steven Robert,"Managing Dir., Dexcom Ventures",2022-01-24,Sale,416.77,250,"104,192","34,620",Jan 26 04:27 PM
SAYER KEVIN R,"Chairman, CEO & President",2022-01-18,Sale,435.56,"22,674","9,875,800","78,705",Jan 20 05:35 PM
Pacelli Steven Robert,"Managing Dir., Dexcom Ventures",2021-12-23,Sale,573.91,250,"143,478","34,870",Dec 23 05:29 PM
SAYER KEVIN R,"Chairman, CEO & President",2021-12-15,Sale,535.97,"3,000","1,607,899","81,705",Dec 17 04:22 PM
