Insider Trading,Relationship,Date,Transaction,Cost,Shares,Value ($),Shares Total,SEC Form 4
Shaw Alan H.,President & CEO,2022-06-01,Sale,241.84,"1,000","241,840","34,255",Jun 02 12:06 PM
Squires James A,Director,2022-05-16,Option Exercise,104.23,"27,871","2,904,994","90,599",May 17 03:46 PM
Squires James A,Director,2022-05-16,Sale,247.54,"27,871","6,899,221","62,728",May 17 03:46 PM
LEER STEVEN F,Director,2022-03-14,Sale,265.51,700,"185,856","3,830",Mar 16 09:44 AM
Shaw Alan H.,President,2022-03-01,Sale,256.7,"1,000","256,700","35,255",Mar 02 06:57 PM
George Mark R,EVP Finance and CFO,2022-01-31,Option Exercise,0.0,615,0,"2,340",Feb 01 09:03 PM
Adams Ann A,EVP & Chief Transform. Officer,2022-01-31,Option Exercise,0.0,545,0,"9,223",Feb 01 09:03 PM
Elkins Claude E,EVP & Chief Marketing Officer,2022-01-31,Option Exercise,0.0,337,0,"1,293",Feb 01 08:54 PM
Squires James A,Chairman and CEO,2022-01-31,Option Exercise,0.0,"2,300",0,"60,835",Feb 01 08:53 PM
Allison Clyde H Jr,Vice President and Controller,2022-01-30,Option Exercise,0.0,222,0,"43,495",Feb 01 09:04 PM
Kleine Lorri J,SVP & Chief Legal Officer,2022-01-30,Option Exercise,0.0,252,0,"2,634",Feb 01 09:02 PM
Shaw Alan H.,President,2022-01-30,Option Exercise,0.0,545,0,"33,156",Feb 01 08:53 PM
Sanborn Cynthia M,EVP & Chief Operating Officer,2022-01-30,Option Exercise,0.0,"3,126",0,"3,690",Feb 01 08:51 PM
Squires James A,Chairman and CEO,2022-01-28,Option Exercise,85.63,"68,112","5,832,749","123,652",Jan 31 09:45 PM
Sanborn Cynthia M,EVP & Chief Operating Officer,2022-01-28,Option Exercise,0.0,782,0,782,Jan 31 09:45 PM
Adams Ann A,EVP & Chief Transform. Officer,2022-01-28,Option Exercise,0.0,"1,281",0,"9,036",Jan 31 09:45 PM
Shaw Alan H.,President,2022-01-28,Option Exercise,0.0,"1,329",0,"33,010",Jan 31 09:25 PM
BELL THOMAS D JR,Director,2022-01-28,Option Exercise,0.0,720,0,"4,530",Jan 31 09:06 PM
Daniels Mitchell E,Director,2022-01-28,Option Exercise,0.0,720,0,720,Jan 31 09:06 PM
LEER STEVEN F,Director,2022-01-28,Option Exercise,0.0,720,0,"4,530",Jan 31 09:06 PM
LOCKHART MICHAEL D,Director,2022-01-28,Option Exercise,0.0,720,0,"5,262",Jan 31 09:06 PM
George Mark R,EVP Finance and CFO,2022-01-28,Option Exercise,0.0,"1,238",0,"2,069",Jan 31 09:49 PM
Allison Clyde H Jr,Vice President and Controller,2022-01-28,Option Exercise,0.0,534,0,"43,422",Jan 31 09:48 PM
Elkins Claude E,EVP & Chief Marketing Officer,2022-01-28,Option Exercise,0.0,534,0,"1,105",Jan 31 09:48 PM
Kleine Lorri J,SVP & Chief Legal Officer,2022-01-28,Option Exercise,0.0,407,0,"2,180",Jan 31 09:48 PM
Squires James A,Chairman and CEO,2022-01-28,Sale,269.36,"62,880","16,937,137","58,535",Jan 31 09:45 PM
Shaw Alan H.,President,2022-01-26,Option Exercise,0.0,"1,780",0,"32,175",Jan 27 05:14 PM
Adams Ann A,EVP & Chief Transform. Officer,2022-01-26,Option Exercise,0.0,570,0,"7,914",Jan 27 05:12 PM
Allison Clyde H Jr,Vice President and Controller,2022-01-26,Option Exercise,0.0,570,0,"43,047",Jan 27 05:12 PM
Elkins Claude E,EVP & Chief Marketing Officer,2022-01-26,Option Exercise,0.0,290,0,652,Jan 27 05:13 PM
Squires James A,Chairman and CEO,2022-01-26,Option Exercise,0.0,"8,110",0,"58,911",Jan 27 05:11 PM
Kleine Lorri J,SVP & Chief Legal Officer,2022-01-26,Option Exercise,0.0,290,0,"1,854",Jan 27 05:11 PM
Shaw Alan H.,President,2022-01-25,Option Exercise,0.0,729,0,"30,598",Jan 27 05:14 PM
Adams Ann A,EVP & Chief Transform. Officer,2022-01-25,Option Exercise,0.0,315,0,"7,432",Jan 27 05:12 PM
Allison Clyde H Jr,Vice President and Controller,2022-01-25,Option Exercise,0.0,315,0,"42,565",Jan 27 05:12 PM
Elkins Claude E,EVP & Chief Marketing Officer,2022-01-25,Option Exercise,0.0,165,0,408,Jan 27 05:13 PM
Squires James A,Chairman and CEO,2022-01-25,Option Exercise,0.0,"3,030",0,"51,642",Jan 27 05:11 PM
Kleine Lorri J,SVP & Chief Legal Officer,2022-01-25,Option Exercise,0.0,165,0,"1,610",Jan 27 05:11 PM
Shaw Alan H.,EVP & Chief Marketing Officer,2021-12-01,Sale,272.73,"1,000","272,730","29,869",Dec 03 04:35 PM
Allison Clyde H Jr,Vice President and Controller,2021-10-28,Option Exercise,69.83,"5,000","349,150","47,250",Oct 29 04:59 PM
Allison Clyde H Jr,Vice President and Controller,2021-10-28,Sale,290.13,"5,000","1,450,650","42,250",Oct 29 04:59 PM
Shaw Alan H.,EVP & Chief Marketing Officer,2021-09-15,Sale,245.15,"1,000","245,150","30,869",Sep 17 07:23 PM
Shaw Alan H.,EVP & Chief Marketing Officer,2021-07-29,Option Exercise,87.03,"9,930","864,247","38,569",Aug 02 09:42 AM
Shaw Alan H.,EVP & Chief Marketing Officer,2021-07-29,Sale,256.93,"5,148","1,322,677","31,869",Aug 02 09:42 AM
