Insider Trading,Relationship,Date,Transaction,Cost,Shares,Value ($),Shares Total,SEC Form 4
FOSTER VINCENT D,Director,2022-06-22,Sale,119.01,"14,948","1,778,896","204,925",Jun 24 05:03 PM
Austin Earl C. Jr.,President and CEO,2022-06-10,Sale,126.48,"135,000","17,074,304","689,030",Jun 14 05:31 PM
MCCLANAHAN DAVID M,Director,2022-06-01,Option Exercise,0.0,"2,501",0,"42,176",Jun 01 06:51 PM
Beneby Doyle N,Director,2022-06-01,Option Exercise,0.0,"1,563",0,"25,963",Jun 01 06:51 PM
WYRSCH MARTHA B,Director,2022-06-01,Option Exercise,0.0,"1,563",0,"8,572",Jun 01 06:51 PM
Jackman Worthing F,Director,2022-06-01,Option Exercise,0.0,"1,563",0,"23,165",Jun 01 06:49 PM
FOSTER VINCENT D,Director,2022-06-01,Option Exercise,0.0,"1,563",0,"219,873",Jun 01 06:49 PM
SHANNON MARGARET B,Director,2022-06-01,Option Exercise,0.0,"1,563",0,"41,185",Jun 01 06:50 PM
FRIED BERNARD,Director,2022-06-01,Option Exercise,0.0,"1,563",0,"15,979",Jun 01 06:50 PM
Ladhani Holli C.,Director,2022-06-01,Option Exercise,0.0,"1,479",0,"1,479",Jun 01 06:48 PM
Jackman Worthing F,Director,2022-05-28,Option Exercise,0.0,"4,261",0,"21,602",Jun 01 06:49 PM
Wood Patrick III,Director,2022-05-27,Option Exercise,0.0,"1,563",0,"14,388",Jun 01 06:50 PM
WAYNE DONALD,EVP and General Counsel,2022-03-29,Sale,136.68,"1,817","248,348","64,895",Mar 29 06:31 PM
WAYNE DONALD,EVP and General Counsel,2022-03-04,Sale,110.65,"14,595","1,614,937","69,557",Mar 04 06:28 PM
FRIED BERNARD,Director,2022-03-03,Sale,112.61,"3,000","337,830","14,416",Mar 04 06:25 PM
WAYNE DONALD,EVP and General Counsel,2022-03-01,Sale,109.52,"1,622","177,641","53,918",Mar 02 06:23 PM
Probst James Redgie,President - Electric Power Div,2021-11-29,Sale,122.1,"16,100","1,965,810","57,595",Dec 01 06:09 PM
FRIED BERNARD,Director,2021-09-14,Sale,115.79,"10,000","1,157,928","14,747",Sep 16 05:51 PM
Conaway John Michal,Former Director,2021-09-08,Sale,116.15,"1,000","116,150","6,227",Sep 10 05:02 PM
Upperman Dorothy,VP Tax,2021-09-02,Sale,110.75,55,"6,091","10,535",Sep 03 05:44 PM
