Insider Trading,Relationship,Date,Transaction,Cost,Shares,Value ($),Shares Total,SEC Form 4
Carruthers Wendy,"EVP, Human Resources",2022-07-18,Sale,38.00,"7,500","285,000","124,913",Jul 18 04:48 PM
Monson Jonathan,"SVP, Global Controller and CAO",2022-07-01,Option Exercise,0.0,728,0,"32,047",Jul 06 04:56 PM
Brown Vance R,"SVP, GC and Corp. Secretary",2022-07-01,Option Exercise,0.0,"4,035",0,"36,790",Jul 06 04:55 PM
Monson Jonathan,"SVP, Global Controller and CAO",2022-07-01,Option Exercise,0.0,728,0,"32,047",Jul 06 04:56 PM
Carruthers Wendy,"EVP, Human Resources",2022-06-24,Sale,38.0,"7,500","285,000","132,413",Jun 27 04:27 PM
Carruthers Wendy,"EVP, Human Resources",2022-05-16,Sale,39.43,"7,500","295,725","139,913",May 17 04:37 PM
Scanlon Meghan,"SVP,Pres,Urology Pelvic Health",2022-05-01,Option Exercise,0.0,"2,062",0,"25,067",May 02 04:33 PM
Mirviss Jeffrey B.,"EVP&Pres, Periph Intervent",2022-04-20,Sale,46.5,"9,645","448,492","110,316",Apr 21 04:26 PM
Mirviss Jeffrey B.,"EVP&Pres, Periph Intervent",2022-04-19,Sale,45.5,"10,989","500,000","119,961",Apr 20 04:52 PM
Carruthers Wendy,"EVP, Human Resources",2022-04-14,Sale,44.47,"7,500","333,518","147,413",Apr 14 04:37 PM
Olson Scott,"SVP & Pres, CRM, Diagnostics",2022-04-01,Sale,44.55,700,"31,185","14,518",Apr 01 04:27 PM
Eddy Jodi Euerle,"SVP, Chief Info & Digital Off.",2022-04-01,Sale,45.0,"2,779","125,055","23,263",Apr 04 04:21 PM
Butcher Arthur C,"EVP&Pres, Asia Pacific",2022-03-29,Option Exercise,16.31,"5,411","88,253","40,547",Mar 31 04:31 PM
Butcher Arthur C,"EVP&Pres, Asia Pacific",2022-03-29,Sale,45.0,"10,269","462,105","30,278",Mar 31 04:31 PM
Meredith Ian T,EVP Global Chief Med Officer,2022-03-28,Sale,43.68,"6,588","287,764","28,082",Mar 29 04:45 PM
Mirviss Jeffrey B.,"EVP&Pres, Periph Intervent",2022-03-22,Sale,44.5,"11,236","500,002","130,950",Mar 23 04:20 PM
Carruthers Wendy,"EVP, Human Resources",2022-03-15,Sale,42.34,"7,500","317,587","154,913",Mar 16 04:25 PM
