Insider Trading,Relationship,Date,Transaction,Cost,Shares,Value ($),Shares Total,SEC Form 4
Garay Arpa,SVP Human Health Global Mktg.,2022-05-04,Option Exercise,87.1,907,"79,000","2,368",May 05 05:24 PM
Oosthuizen Johannes Jacobus,"SVP, U.S. Market",2022-05-04,Option Exercise,87.1,907,"79,000","14,961",May 05 05:27 PM
Karachun Rita A,Sr. VP Fince-Global Controller,2022-05-04,Option Exercise,87.1,949,"82,658","41,429",May 05 05:19 PM
Klobuchar Michael A,EVP - Chief Strategy Officer,2022-05-04,Option Exercise,87.1,885,"77,084","15,775",May 05 05:07 PM
LeCointe-Cephas Lisa,SVP Chief Ethics & Com Officer,2022-05-04,Option Exercise,87.1,813,"70,812","3,943",May 05 05:04 PM
LeCointe-Cephas Lisa,SVP Chief Ethics & Com Officer,2022-05-03,Option Exercise,87.65,452,"39,618","3,285",May 04 05:58 PM
Litchfield Caroline,EVP & CFO,2022-05-03,Option Exercise,87.65,773,"67,753","27,799",May 04 05:54 PM
Li Dean Y,"Executive VP & President, MRL",2022-05-03,Option Exercise,87.65,773,"67,753","16,839",May 04 05:50 PM
Williams David Michael,"EVP,Chief Info&Digital Officer",2022-05-03,Option Exercise,87.65,427,"37,427","9,410",May 04 05:44 PM
Karachun Rita A,Sr. VP Fince-Global Controller,2022-05-03,Option Exercise,87.65,902,"79,060","40,789",May 04 05:37 PM
Oosthuizen Johannes Jacobus,"SVP, U.S. Market",2022-05-03,Option Exercise,87.65,773,"67,753","14,435",May 04 05:30 PM
Klobuchar Michael A,EVP - Chief Strategy Officer,2022-05-03,Option Exercise,87.65,773,"67,753","15,271",May 04 04:53 PM
Garay Arpa,SVP Human Health Global Mktg.,2022-05-03,Option Exercise,87.65,773,"67,753","1,682",May 04 04:45 PM
Garay Arpa,SVP Human Health Global Mktg.,2022-05-03,Option Exercise,87.65,773,"67,753","1,682",May 04 04:44 PM
LeCointe-Cephas Lisa,SVP Chief Ethics & Com Officer,2022-05-01,Option Exercise,88.69,640,"56,762","3,053",May 03 04:25 PM
Williams David Michael,"EVP,Chief Info&Digital Officer",2022-05-01,Option Exercise,88.69,577,"51,174","9,181",May 03 04:19 PM
Li Dean Y,"Executive VP & President, MRL",2022-05-01,Option Exercise,88.69,"1,061","94,100","16,589",May 03 04:21 PM
Litchfield Caroline,EVP & CFO,2022-05-01,Option Exercise,88.69,866,"76,806","27,453",May 03 04:22 PM
Karachun Rita A,Sr. VP Fince-Global Controller,2022-05-01,Option Exercise,88.69,928,"82,304","40,205",May 03 04:17 PM
Oosthuizen Johannes Jacobus,"SVP, U.S. Market",2022-05-01,Option Exercise,88.69,866,"76,806","14,089",May 03 04:16 PM
Klobuchar Michael A,EVP - Chief Strategy Officer,2022-05-01,Option Exercise,88.69,866,"76,806","14,925",May 03 04:13 PM
Garay Arpa,SVP Human Health Global Mktg.,2022-05-01,Option Exercise,88.69,866,"76,806","1,156",May 03 04:11 PM
Williams David Michael,"EVP,Chief Info&Digital Officer",2022-02-10,Option Exercise,76.53,"1,202","91,989","7,421",Feb 14 11:13 AM
FRAZIER KENNETH C,Executive Chair,2021-11-09,Option Exercise,0.0,"663,881",0,"1,250,676",Nov 10 04:06 PM
FRAZIER KENNETH C,Executive Chair,2021-11-09,Sale,82.26,"663,881","54,611,362","586,795",Nov 10 04:06 PM
Litchfield Caroline,EVP & CFO,2021-11-04,Option Exercise,0.0,"22,683",0,"42,449",Nov 05 04:22 PM
DeLuca Richard R.,"EVP&Pres, Merck Animal Heallth",2021-11-04,Option Exercise,0.0,"29,782",0,"146,712",Nov 05 04:24 PM
DeLuca Richard R.,"EVP&Pres, Merck Animal Heallth",2021-11-04,Sale,90.4,"29,782","2,692,299","116,930",Nov 05 04:24 PM
Litchfield Caroline,EVP & CFO,2021-11-04,Sale,91.0,"18,335","1,668,503","24,114",Nov 05 04:22 PM
Karachun Rita A,Sr. VP Fince-Global Controller,2021-11-03,Option Exercise,0.0,"25,000",0,"60,799",Nov 04 04:19 PM
Karachun Rita A,Sr. VP Fince-Global Controller,2021-11-03,Sale,88.45,"25,000","2,211,215","35,799",Nov 04 04:19 PM
Clyburn Frank,EVP & Pres ? Human Health,2021-11-01,Option Exercise,0.0,"39,762",0,"136,857",Nov 02 06:16 PM
Gerberding Julie L.,"EVP, Chief Patient Officer",2021-11-01,Option Exercise,0.0,"96,270",0,"135,432",Nov 03 04:11 PM
Gerberding Julie L.,"EVP, Chief Patient Officer",2021-11-01,Sale,87.91,"96,270","8,462,682","39,162",Nov 03 04:11 PM
Clyburn Frank,EVP & Pres ? Human Health,2021-11-01,Sale,87.87,"39,762","3,493,879","97,095",Nov 02 06:16 PM
Clyburn Frank,EVP & Pres ? Human Health,2021-10-30,Option Exercise,88.05,"2,358","207,622","98,257",Nov 02 06:16 PM
MIZELL STEVEN,"EVP, Chief HR Officer",2021-10-30,Option Exercise,88.05,"4,715","415,156","27,896",Nov 02 06:11 PM
DeLuca Richard R.,"EVP&Pres, Merck Animal Heallth",2021-10-29,Option Exercise,0.0,"135,405",0,"252,335",Nov 02 06:12 PM
Chattopadhyay Sanat,Exe V-P & Pres. MMD,2021-10-29,Option Exercise,0.0,"24,619",0,"117,764",Nov 02 06:14 PM
DeLuca Richard R.,"EVP&Pres, Merck Animal Heallth",2021-10-29,Sale,87.56,"135,405","11,856,265","116,930",Nov 02 06:12 PM
Chattopadhyay Sanat,Exe V-P & Pres. MMD,2021-10-29,Sale,87.32,"24,619","2,149,731","93,145",Nov 02 06:14 PM
