Insider Trading,Relationship,Date,Transaction,Cost,Shares,Value ($),Shares Total,SEC Form 4
Tozier Scott,EVP & CFO,2022-02-26,Option Exercise,0.00,"1,511",0,"62,340",Feb 28 05:41 PM
Norris Eric,"President, Lithium",2022-02-26,Option Exercise,0.00,"1,168",0,"18,477",Feb 28 05:40 PM
Johnson Netha N.,"President, Bromine",2022-02-26,Option Exercise,0.00,"1,099",0,"10,961",Feb 28 05:39 PM
Barichivich John Clarence III,"VP, Controller & CAO",2022-02-26,Option Exercise,0.00,413,0,"3,000",Feb 28 05:37 PM
NARWOLD KAREN G,"EVP, Chief Admin Officer",2022-02-26,Option Exercise,0.0,"1,443",0,"18,840",Feb 28 05:39 PM
Barichivich John Clarence III,"VP, Controller & CAO",2022-02-26,Option Exercise,0.0,413,0,"3,000",Feb 28 05:37 PM
Johnson Netha N.,"President, Bromine",2022-02-26,Option Exercise,0.0,"1,099",0,"10,961",Feb 28 05:39 PM
Norris Eric,"President, Lithium",2022-02-26,Option Exercise,0.0,"1,168",0,"18,477",Feb 28 05:40 PM
Tozier Scott,EVP & CFO,2022-02-26,Option Exercise,0.0,"1,511",0,"62,340",Feb 28 05:41 PM
Norris Eric,"President, Lithium",2022-02-26,Option Exercise,0.0,"1,168",0,"18,477",Feb 28 05:40 PM
Johnson Netha N.,"President, Bromine",2022-02-26,Option Exercise,0.0,"1,099",0,"10,961",Feb 28 05:39 PM
Barichivich John Clarence III,"VP, Controller & CAO",2022-02-26,Option Exercise,0.0,413,0,"3,000",Feb 28 05:37 PM
NARWOLD KAREN G,"EVP, Chief Admin Officer",2022-02-26,Option Exercise,0.0,"1,443",0,"18,840",Feb 28 05:39 PM
Barichivich John Clarence III,"VP, Controller & CAO",2022-02-26,Option Exercise,0.0,413,0,"3,000",Feb 28 05:37 PM
Johnson Netha N.,"President, Bromine",2022-02-26,Option Exercise,0.0,"1,099",0,"10,961",Feb 28 05:39 PM
Norris Eric,"President, Lithium",2022-02-26,Option Exercise,0.0,"1,168",0,"18,477",Feb 28 05:40 PM
Tozier Scott,EVP & CFO,2022-02-26,Option Exercise,0.0,"1,511",0,"62,340",Feb 28 05:41 PM
NARWOLD KAREN G,"EVP, Chief Admin Officer",2022-02-24,Option Exercise,0.0,"4,810",0,"18,258",Feb 28 05:39 PM
Barichivich John Clarence III,"VP, Controller & CAO",2022-02-24,Option Exercise,0.0,690,0,"2,669",Feb 28 05:37 PM
Johnson Netha N.,"President, Bromine",2022-02-24,Option Exercise,0.0,"3,663",0,"10,313",Feb 28 05:39 PM
Norris Eric,"President, Lithium",2022-02-24,Option Exercise,0.0,"3,893",0,"17,830",Feb 28 05:40 PM
Tozier Scott,EVP & CFO,2022-02-24,Option Exercise,0.0,"5,037",0,"61,730",Feb 28 05:41 PM
NARWOLD KAREN G,"EVP, Chief Admin Officer",2022-02-23,Option Exercise,0.0,"1,053",0,"15,210",Feb 25 04:29 PM
Norris Eric,"President, Lithium",2022-02-23,Option Exercise,0.0,632,0,"15,170",Feb 25 04:30 PM
Barichivich John Clarence III,"VP, Controller & CAO",2022-02-23,Option Exercise,0.0,264,0,"2,179",Feb 25 04:28 PM
Crawford Raphael Goszcz,"President, Catalysts",2022-02-23,Option Exercise,0.0,790,0,"15,966",Feb 25 04:28 PM
Tozier Scott,EVP & CFO,2022-02-23,Option Exercise,0.0,"1,106",0,"58,539",Feb 25 04:30 PM
Johnson Netha N.,"President, Bromine Specialties",2022-02-18,Buy,187.81,"1,060","199,074","7,303",Feb 18 04:26 PM
Masters J Kent,"Chairman, President & CEO",2022-02-18,Buy,190.8,"5,241","999,983","15,872",Feb 18 04:27 PM
NARWOLD KAREN G,"EVP, Chief Admin Officer",2022-01-05,Sale,239.94,"2,308","553,782","14,157",Jan 06 04:47 PM
Tozier Scott,EVP & CFO,2022-01-05,Sale,239.94,"1,527","366,388","57,433",Jan 06 04:47 PM
Norris Eric,"President, Lithium",2022-01-01,Option Exercise,0.0,"2,528",0,"15,321",Jan 04 04:48 PM
Tozier Scott,EVP & CFO,2022-01-01,Option Exercise,0.0,"4,422",0,"60,327",Jan 04 04:49 PM
Barichivich John Clarence III,"VP, Controller & CAO",2022-01-01,Option Exercise,0.0,528,0,"2,100",Jan 04 04:47 PM
Crawford Raphael Goszcz,"President, Catalysts",2022-01-01,Option Exercise,0.0,"3,158",0,"15,977",Jan 04 04:47 PM
NARWOLD KAREN G,"EVP, Chief Admin Officer",2022-01-01,Option Exercise,0.0,"4,212",0,"17,748",Jan 04 04:48 PM
NARWOLD KAREN G,"EVP, Chief Admin Officer",2021-12-31,Option Exercise,0.0,"3,055",0,"14,902",Jan 04 04:48 PM
NARWOLD KAREN G,"EVP, Chief Admin Officer",2021-12-08,Sale,261.0,"1,337","348,957","11,847",Dec 08 04:40 PM
Barichivich John Clarence III,"VP, Controller & CAO",2021-11-12,Sale,271.15,540,"146,421","1,572",Nov 15 04:39 PM
Tozier Scott,EVP & CFO,2021-11-08,Option Exercise,56.27,"36,330","2,044,111","92,235",Nov 08 04:43 PM
NARWOLD KAREN G,"EVP, Chief Admin Officer",2021-11-08,Sale,275.8,"1,337","368,745","16,859",Nov 08 04:43 PM
Tozier Scott,EVP & CFO,2021-11-08,Sale,276.47,"36,330","10,044,278","55,905",Nov 08 04:43 PM
NARWOLD KAREN G,"EVP, Chief Admin Officer",2021-10-08,Sale,221.98,"1,337","296,787","18,196",Oct 12 08:59 AM
NARWOLD KAREN G,"EVP, Chief Admin Officer",2021-09-08,Sale,243.75,"1,337","325,894","19,533",Sep 08 05:22 PM
Norris Eric,"President, Lithium",2021-08-13,Option Exercise,118.75,"4,017","477,019","16,810",Aug 13 04:13 PM
NARWOLD KAREN G,"EVP, Chief Admin Officer",2021-08-13,Sale,235.09,"8,811","2,071,350","20,870",Aug 13 04:12 PM
Norris Eric,"President, Lithium",2021-08-13,Sale,237.26,"4,017","953,073","12,793",Aug 13 04:13 PM
Crawford Raphael Goszcz,"President, Catalysts",2021-08-10,Option Exercise,118.75,"5,021","596,244","22,340",Aug 10 05:47 PM
Crawford Raphael Goszcz,"President, Catalysts",2021-08-10,Sale,240.41,"9,521","2,288,900","12,819",Aug 10 05:47 PM
Johnson Netha N.,"President, Bromine Specialties",2021-08-09,Option Exercise,0.0,"3,308",0,"7,463",Aug 10 05:47 PM
NARWOLD KAREN G,"EVP, Chief Admin Officer",2021-08-09,Sale,224.71,"1,338","300,662","29,681",Aug 09 04:21 PM
NARWOLD KAREN G,"EVP, Chief Admin Officer",2021-08-06,Sale,216.12,"10,000","2,161,153","31,019",Aug 09 04:21 PM
NARWOLD KAREN G,"EVP, Chief Admin Officer",2021-07-08,Sale,165.69,"1,338","221,693","41,019",Jul 08 04:34 PM
