Insider Trading,Relationship,Date,Transaction,Cost,Shares,Value ($),Shares Total,SEC Form 4
MUSSALLEM MICHAEL A,Chairman & CEO,2022-07-14,Option Exercise,35.20,"29,375","1,033,903","186,728",Jul 14 08:02 PM
MUSSALLEM MICHAEL A,Chairman & CEO,2022-07-14,Sale,95.88,"19,875","1,905,626","166,853",Jul 14 08:02 PM
WANG HUIMIN,"CVP, Japan & Intercontinental",2022-07-08,Option Exercise,35.2,"3,675","129,348","103,056",Jul 08 06:21 PM
BOBO DONALD E JR,"CVP,Strategy/Corp Development",2022-07-08,Option Exercise,35.2,"6,725","236,698","69,286",Jul 08 06:21 PM
WANG HUIMIN,"CVP, Japan & Intercontinental",2022-07-08,Sale,97.6,"3,675","358,680","99,381",Jul 08 06:21 PM
BOBO DONALD E JR,"CVP,Strategy/Corp Development",2022-07-08,Sale,97.6,"6,725","656,360","62,561",Jul 08 06:21 PM
Wood Larry L,"CVP, TAVR",2022-07-05,Option Exercise,36.75,"7,242","266,144","209,474",Jul 05 08:59 PM
Wood Larry L,"CVP, TAVR",2022-07-05,Sale,95.9,"7,242","694,486","202,232",Jul 05 08:59 PM
WANG HUIMIN,"CVP, Japan & Intercontinental",2022-06-14,Option Exercise,35.2,"3,675","129,348","103,012",Jun 14 07:44 PM
MUSSALLEM MICHAEL A,Chairman & CEO,2022-06-14,Option Exercise,35.2,"29,375","1,033,903","186,728",Jun 14 07:53 PM
Zovighian Bernard J,"CVP, TMTT",2022-06-14,Sale,87.75,"4,809","421,990","26,008",Jun 14 07:43 PM
WANG HUIMIN,"CVP, Japan & Intercontinental",2022-06-14,Sale,87.75,"3,675","322,481","99,337",Jun 14 07:44 PM
MUSSALLEM MICHAEL A,Chairman & CEO,2022-06-14,Sale,86.96,"19,875","1,728,247","157,353",Jun 14 07:53 PM
BOBO DONALD E JR,"CVP,Strategy/Corp Development",2022-06-13,Option Exercise,35.2,"6,725","236,698","69,286",Jun 13 06:59 PM
BOBO DONALD E JR,"CVP,Strategy/Corp Development",2022-06-13,Sale,90.02,"6,725","605,410","62,561",Jun 13 06:59 PM
Wood Larry L,"CVP, TAVR",2022-06-01,Option Exercise,36.75,"7,242","266,144","209,441",Jun 01 06:04 PM
Wood Larry L,"CVP, TAVR",2022-06-01,Sale,100.53,"7,242","728,053","202,199",Jun 01 06:04 PM
Zovighian Bernard J,"CVP, TMTT",2022-05-31,Sale,100.83,"9,000","907,489","30,816",May 31 06:35 PM
Chopra Daveen,"CVP, Surgical Structural Heart",2022-05-26,Sale,98.31,"1,000","98,312","19,911",May 26 08:06 PM
Zovighian Bernard J,"CVP, TMTT",2022-05-24,Sale,95.52,"4,809","459,356","39,816",May 24 07:41 PM
MUSSALLEM MICHAEL A,Chairman & CEO,2022-05-10,Option Exercise,21.76,"45,050","980,288","202,403",May 10 08:55 PM
Wood Larry L,"CVP, TAVR",2022-05-10,Option Exercise,36.75,"7,242","266,144","213,311",May 10 08:54 PM
Wood Larry L,"CVP, TAVR",2022-05-10,Sale,96.13,"7,242","696,181","206,069",May 10 08:54 PM
MUSSALLEM MICHAEL A,Chairman & CEO,2022-05-10,Sale,94.82,"32,550","3,086,494","157,353",May 10 08:55 PM
Lemercier Jean-Luc M,"CVP, EMEA, Canada, Latin Amer",2022-05-09,Option Exercise,21.76,"11,560","251,546","174,459",May 10 08:54 PM
WANG HUIMIN,"CVP, Japan & Intercontinental",2022-05-09,Option Exercise,35.2,"3,675","129,348","103,975",May 10 08:54 PM
BOBO DONALD E JR,"CVP,Strategy/Corp Development",2022-05-09,Option Exercise,35.2,"6,725","236,698","71,029",May 10 08:54 PM
Lemercier Jean-Luc M,"CVP, EMEA, Canada, Latin Amer",2022-05-09,Sale,98.24,"11,560","1,135,709","162,899",May 10 08:54 PM
BOBO DONALD E JR,"CVP,Strategy/Corp Development",2022-05-09,Sale,98.71,"6,725","663,825","64,304",May 10 08:54 PM
WANG HUIMIN,"CVP, Japan & Intercontinental",2022-05-09,Sale,98.71,"3,675","362,759","100,300",May 10 08:54 PM
Zovighian Bernard J,"CVP, TMTT",2022-05-08,Option Exercise,0.0,"12,600",0,"53,173",May 10 09:05 PM
WANG HUIMIN,"CVP, Japan & Intercontinental",2022-05-08,Option Exercise,0.0,"6,956",0,"104,510",May 10 08:54 PM
BOBO DONALD E JR,"CVP,Strategy/Corp Development",2022-05-08,Option Exercise,0.0,"12,600",0,"71,916",May 10 08:54 PM
Wood Larry L,"CVP, TAVR",2022-05-08,Option Exercise,0.0,"13,256",0,"214,076",May 10 08:54 PM
MUSSALLEM MICHAEL A,Chairman & CEO,2022-05-08,Option Exercise,0.0,"56,831",0,"157,353",May 10 08:55 PM
Chopra Daveen,"CVP, Surgical Structural Heart",2022-05-08,Option Exercise,0.0,"8,531",0,"27,024",May 10 08:54 PM
Lemercier Jean-Luc M,"CVP, EMEA, Canada, Latin Amer",2022-05-08,Option Exercise,0.0,"8,531",0,"163,514",May 10 08:54 PM
Szyman Catherine M.,"CVP, Critical Care",2022-05-08,Option Exercise,0.0,"12,206",0,"42,462",May 10 08:53 PM
Ullem Scott B.,"CVP, Chief Financial Officer",2022-05-08,Option Exercise,0.0,"14,831",0,"39,942",May 10 08:53 PM
Szyman Catherine M.,"CVP, Critical Care",2022-05-04,Option Exercise,21.76,"23,400","509,184","54,744",May 05 05:52 PM
Szyman Catherine M.,"CVP, Critical Care",2022-05-04,Sale,104.86,"23,400","2,453,828","30,851",May 05 05:52 PM
MUSSALLEM MICHAEL A,Chairman & CEO,2022-04-29,Option Exercise,21.76,"45,050","980,288","124,322",Apr 29 07:54 PM
MUSSALLEM MICHAEL A,Chairman & CEO,2022-04-29,Sale,107.8,"32,550","3,508,849","91,772",Apr 29 07:54 PM
Marsh Martha H.,Director,2022-04-28,Option Exercise,25.99,"28,722","746,436","55,499",Apr 28 09:02 PM
Marsh Martha H.,Director,2022-04-28,Sale,108.09,"28,722","3,104,564","26,777",Apr 28 09:02 PM
Szyman Catherine M.,"CVP, Critical Care",2022-04-11,Option Exercise,21.76,"20,000","435,200","47,569",Apr 11 07:03 PM
Szyman Catherine M.,"CVP, Critical Care",2022-04-11,Sale,122.04,"20,000","2,440,814","27,569",Apr 11 07:03 PM
BOBO DONALD E JR,"CVP,Strategy/Corp Development",2022-04-08,Option Exercise,21.76,"11,050","240,448","67,691",Apr 08 05:40 PM
WANG HUIMIN,"CVP, Japan & Intercontinental",2022-04-08,Option Exercise,35.2,"3,675","129,348","101,899",Apr 08 05:40 PM
Lemercier Jean-Luc M,"CVP, EMEA, Canada, Latin Amer",2022-04-08,Option Exercise,21.76,"11,660","253,722","163,986",Apr 11 07:03 PM
BOBO DONALD E JR,"CVP,Strategy/Corp Development",2022-04-08,Sale,123.34,"11,050","1,362,906","56,641",Apr 08 05:40 PM
WANG HUIMIN,"CVP, Japan & Intercontinental",2022-04-08,Sale,123.07,"3,675","452,282","98,224",Apr 08 05:40 PM
Lemercier Jean-Luc M,"CVP, EMEA, Canada, Latin Amer",2022-04-08,Sale,123.3,"11,660","1,437,622","152,326",Apr 11 07:03 PM
Wood Larry L,"CVP, TAVR",2022-04-05,Option Exercise,36.75,"7,242","266,144","204,883",Apr 05 09:31 PM
