Insider Trading,Relationship,Date,Transaction,Cost,Shares,Value ($),Shares Total,SEC Form 4
Creed Joseph E,Group President,2022-05-18,Sale,214.13,"2,757","590,356",0,May 23 12:11 PM
MacLennan David,Director,2022-05-05,Buy,219.82,600,"131,892","2,480",May 06 11:07 AM
De Lange Bob,Group President,2022-04-21,Option Exercise,74.77,"11,718","876,155","55,535",Apr 25 01:05 PM
De Lange Bob,Group President,2022-04-21,Sale,237.25,"11,718","2,780,096","43,817",Apr 25 01:05 PM
Creed Joseph E,Group President,2022-04-20,Option Exercise,138.35,"5,004","692,303","7,761",Apr 22 12:59 PM
Creed Joseph E,Group President,2022-04-20,Sale,235.0,"5,004","1,175,940","2,757",Apr 22 12:59 PM
Long Suzette M,CLO/General Counsel,2022-04-20,Sale,235.0,"3,816","896,760","10,549",Apr 22 12:59 PM
Long Suzette M,CLO/General Counsel,2022-03-17,Option Exercise,132.31,"36,540","4,834,622","38,710",Mar 21 10:35 AM
Long Suzette M,CLO/General Counsel,2022-03-17,Sale,220.0,"40,356","8,878,320","14,365",Mar 21 10:35 AM
BONFIELD ANDREW R J,Chief Financial Officer,2022-03-09,Option Exercise,132.31,"41,107","5,438,882","71,514",Mar 11 10:25 AM
Marvel Gary Michael,Chief Accounting Officer,2022-02-16,Sale,203.11,674,"136,896",0,Feb 17 01:54 PM
MacLennan David,Director,2022-02-07,Buy,199.5,480,"95,760","1,877",Feb 09 12:28 PM
Creed Joseph E,Group President,2022-01-18,Sale,230.0,"5,004","1,150,920",0,Jan 19 03:52 PM
Johnson Cheryl H,Chief Human Resources Officer,2022-01-07,Option Exercise,127.6,"6,415","818,554","22,683",Jan 10 05:39 PM
De Lange Bob,Group President,2022-01-07,Option Exercise,74.77,"23,435","1,752,235","60,338",Jan 10 05:38 PM
De Lange Bob,Group President,2022-01-07,Sale,225.0,"23,435","5,272,875","36,903",Jan 10 05:38 PM
Johnson Cheryl H,Chief Human Resources Officer,2022-01-07,Sale,225.0,"6,415","1,443,375","16,268",Jan 10 05:39 PM
Creed Joseph E,Group President,2021-11-01,Sale,204.09,"5,038","1,028,205",0,Nov 02 03:29 PM
MacLennan David,Director,2021-08-04,Buy,206.2,500,"103,100","1,392",Aug 05 12:36 PM
