Insider Trading,Relationship,Date,Transaction,Cost,Shares,Value ($),Shares Total,SEC Form 4
Howell Laura,"VP, Chief Accounting Officer",2022-08-01,Option Exercise,0.00,93,0,"6,793",Aug 01 06:07 PM
Ranganathan Madhu,Director,2022-06-19,Option Exercise,0.0,"1,676",0,"5,611",Jun 21 04:51 PM
Salem-Jackson Kim,"EVP, Chief Marketing Officer",2022-06-16,Option Exercise,0.0,459,0,"23,294",Jun 17 05:15 PM
FORD MONTE E,Director,2022-06-03,Option Exercise,0.0,"2,138",0,"17,012",Jun 03 04:30 PM
Bowen Sharon,Director,2022-06-03,Option Exercise,0.0,"3,127",0,"3,127",Jun 03 04:31 PM
Wagner William Raymond,Director,2022-06-03,Option Exercise,0.0,"1,964",0,"12,696",Jun 03 04:32 PM
MILLER JON,Director,2022-06-03,Option Exercise,0.0,"1,964",0,"24,768",Jun 03 04:32 PM
Ranganathan Madhu,Director,2022-06-03,Option Exercise,0.0,"2,225",0,"3,935",Jun 03 04:33 PM
Howell Laura,"VP, Chief Accounting Officer",2022-06-02,Option Exercise,0.0,368,0,"6,809",Jun 03 04:33 PM
Howell Laura,"VP, Chief Accounting Officer",2022-06-01,Option Exercise,0.0,349,0,"6,544",Jun 03 04:33 PM
FORD MONTE E,Director,2022-05-20,Option Exercise,0.0,"2,237",0,"14,874",May 20 05:09 PM
Brown Marianne Catherine,Director,2022-05-20,Option Exercise,0.0,"1,325",0,"4,914",May 20 05:09 PM
Williams Anthony P,EVP and CHRO,2022-05-13,Option Exercise,0.0,336,0,"11,425",May 13 04:23 PM
Salem-Jackson Kim,"EVP, Chief Marketing Officer",2022-05-13,Option Exercise,0.0,336,0,"22,875",May 13 04:20 PM
Blumofe Robert,Chief Technology Officer,2022-05-13,Sale,97.68,"5,000","488,400","19,725",May 13 04:21 PM
Greenthal Jill A,Director,2022-05-12,Option Exercise,0.0,"4,573",0,"38,790",May 13 04:25 PM
Joseph Paul C,EVP - Global Sales,2022-05-10,Sale,95.22,"12,500","1,190,250","32,573",May 11 05:32 PM
Howell Laura,"VP, Chief Accounting Officer",2022-05-01,Option Exercise,0.0,93,0,"6,113",May 03 04:41 PM
Sundaram Mani,EVP and GM Security,2022-04-11,Sale,117.92,"16,059","1,893,677","5,549",Apr 11 06:31 PM
Blumofe Robert,Chief Technology Officer,2022-04-08,Sale,119.19,"3,308","394,281","24,725",Apr 08 05:16 PM
