Insider Trading,Relationship,Date,Transaction,Cost,Shares,Value ($),Shares Total,SEC Form 4
Caylor Mark A,"CVP & Pres, Mission Systems",2022-03-03,Sale,452.4,"4,038","1,826,791","17,458",Mar 07 04:31 PM
Petryszyn Mary D,"CVP, Pres, Defense Systems",2022-02-28,Sale,414.31,626,"259,358","7,283",Mar 02 04:49 PM
Hardesty Michael A,"Corp VP, Controller & CAO",2022-02-28,Sale,414.31,909,"376,608","3,509",Mar 02 04:43 PM
Jones Thomas H,CVP & Pres Aeronautics Systems,2022-02-28,Sale,414.31,494,"204,669","3,318",Mar 02 04:45 PM
Perry David T,CVP Chief Global Bus Off,2022-02-24,Sale,393.76,"3,065","1,206,890","8,912",Feb 28 04:45 PM
Hardesty Michael A,"Corp VP, Controller & CAO",2022-02-23,Sale,392.4,263,"103,201","4,418",Feb 24 04:36 PM
Hardesty Michael A,"Corp VP, Controller & CAO",2022-02-22,Sale,394.87,259,"102,271","4,681",Feb 24 04:36 PM
CHESTON SHEILA C.,Corp. VP & General Counsel,2022-02-18,Sale,397.5,"1,660","659,850","33,138",Feb 22 04:42 PM
Jones Thomas H,CVP & Pres Aeronautics Systems,2022-02-17,Sale,392.77,385,"151,216","3,812",Feb 22 04:39 PM
Petryszyn Mary D,"CVP, Pres, Defense Systems",2022-02-16,Sale,384.99,168,"64,678","7,909",Feb 17 04:45 PM
Jones Thomas H,CVP & Pres Aeronautics Systems,2022-02-16,Sale,384.99,118,"45,429","4,197",Feb 17 04:43 PM
Purvis Shawn N,"CVP, Pres, Enterprise Svcs",2022-02-15,Option Exercise,0.0,"5,671",0,"10,648",Feb 17 04:58 PM
Caylor Mark A,"CVP & Pres, Mission Systems",2022-02-15,Option Exercise,0.0,"11,026",0,"26,822",Feb 17 04:47 PM
Kalan Lesley A,"CVP, Chief Strategy & Dev Ofc",2022-02-15,Option Exercise,0.0,"5,041",0,"16,278",Feb 17 04:47 PM
Petryszyn Mary D,"CVP, Pres, Defense Systems",2022-02-15,Option Exercise,0.0,"1,795",0,"8,618",Feb 17 04:45 PM
Wilson Thomas L Jr,CVP and Pres. Space Systems,2022-02-15,Option Exercise,0.0,"1,210",0,"3,059",Feb 17 04:45 PM
Addison Ann M,Corp VP & Chief HR Officer,2022-02-15,Option Exercise,0.0,"5,041",0,"10,453",Feb 17 04:46 PM
