Insider Trading,Relationship,Date,Transaction,Cost,Shares,Value ($),Shares Total,SEC Form 4
Cox Jeremy,SVP Controller and CTO,2022-07-23,Option Exercise,13.77,"29,472","405,829","48,397",Jul 26 06:48 PM
Black Thomas E Jr,"EVP, GM, Storage",2022-06-07,Option Exercise,10.24,"28,347","290,362","16,999",Jun 09 07:02 PM
Black Thomas E Jr,"EVP, GM, Storage",2022-06-07,Sale,15.26,"28,347","432,578",0,Jun 09 07:02 PM
MAY ALAN RICHARD,"EVP, Chief People Officer",2022-06-03,Option Exercise,10.48,"94,705","992,508","405,205",Jun 07 06:58 PM
MAY ALAN RICHARD,"EVP, Chief People Officer",2022-06-03,Sale,15.08,"94,705","1,428,095","310,500",Jun 07 06:58 PM
Mottram Phil,"EVP, GM, Intelligent Edge",2022-05-28,Option Exercise,15.79,"16,150","255,008","43,633",Jun 01 06:37 PM
Mottram Phil,"EVP, GM, Intelligent Edge",2022-05-09,Option Exercise,15.84,"5,827","92,300","29,499",May 11 07:19 PM
RUSSO PATRICIA F,Director,2022-04-05,Option Exercise,0.0,"14,478",0,"239,075",Apr 07 06:05 PM
REINER GARY M,Director,2022-04-05,Option Exercise,0.0,"14,479",0,"16,393",Apr 07 06:05 PM
Lane Raymond J.,Director,2022-04-05,Option Exercise,0.0,"14,479",0,"902,459",Apr 07 06:05 PM
NOSKI CHARLES H,Director,2022-04-05,Option Exercise,0.0,"14,478",0,"14,478",Apr 07 06:04 PM
Ozzie Raymond E,Director,2022-04-05,Option Exercise,0.0,"14,479",0,"115,069",Apr 07 06:04 PM
Wilderotter Mary Agnes,Director,2022-04-05,Option Exercise,0.0,"14,479",0,"95,627",Apr 07 06:04 PM
Hobby Jean M.,Director,2022-04-05,Option Exercise,0.0,"14,479",0,"56,161",Apr 07 06:02 PM
Kurtz George,Director,2022-04-05,Option Exercise,0.0,"14,479",0,"50,818",Apr 07 06:03 PM
LIVERMORE ANN M,Director,2022-04-05,Option Exercise,0.0,"14,479",0,"52,941",Apr 07 06:03 PM
Carter Pamela L,Director,2022-04-05,Option Exercise,0.0,"14,479",0,"70,839",Apr 07 06:02 PM
Ammann Daniel,Director,2022-04-05,Option Exercise,0.0,"14,479",0,"14,479",Apr 07 06:02 PM
SCHULTZ JOHN F,"EVP, COLO",2022-04-03,Option Exercise,16.29,"133,499","2,174,699","289,332",Apr 05 06:54 PM
Hotard Justin,"EVP, GM, HPC and AI",2022-03-02,Option Exercise,16.99,"20,147","342,298","20,147",Mar 03 06:49 PM
Hotard Justin,"EVP, GM, HPC and AI",2022-03-02,Sale,16.99,"6,359","108,039","13,788",Mar 03 06:49 PM
ROBBIATI TAREK,EVP & CFO,2022-01-13,Sale,17.5,"102,133","1,787,328","182,559",Jan 18 04:20 PM
MacDonald Neil B,"SVP, GM of Compute",2022-01-05,Sale,17.0,"36,910","627,470","2,694",Jan 06 06:11 PM
Black Thomas E Jr,"SVP, GM of Storage",2022-01-04,Sale,16.36,"17,082","279,462",0,Jan 06 06:11 PM
ROBBIATI TAREK,EVP & CFO,2022-01-04,Sale,16.36,"185,604","3,036,481","284,692",Jan 06 06:11 PM
Neri Antonio F,President and CEO,2021-12-28,Option Exercise,12.36,"315,004","3,893,449","1,147,522",Dec 29 04:07 PM
Neri Antonio F,President and CEO,2021-12-28,Sale,15.98,"315,004","5,032,220","832,518",Dec 29 04:07 PM
Neri Antonio F,President and CEO,2021-12-27,Option Exercise,12.36,"9,088","112,328","841,606",Dec 29 04:07 PM
Neri Antonio F,President and CEO,2021-12-27,Sale,15.96,"9,088","144,999","832,518",Dec 29 04:07 PM
Black Thomas E Jr,"SVP, GM of Storage",2021-12-23,Sale,15.8,"17,078","269,832","17,082",Dec 23 04:23 PM
ROBBIATI TAREK,EVP & CFO,2021-12-15,Option Exercise,14.79,"119,629","1,769,313","344,005",Dec 16 07:41 PM
MAY ALAN RICHARD,"EVP, Chief People Officer",2021-12-15,Option Exercise,14.79,"4,638","68,596","313,860",Dec 17 06:51 PM
SCHULTZ JOHN F,"EVP, COLO",2021-12-15,Option Exercise,14.79,"11,749","173,768","161,233",Dec 17 06:51 PM
Rothman Irv,Pres & CEO Financial Services,2021-12-15,Option Exercise,14.79,"1,461","21,608","71,576",Dec 17 06:51 PM
Ricci Jeff T,"SVP, Controller & PAO",2021-12-15,Option Exercise,14.79,"1,240","18,340","1,240",Dec 16 07:41 PM
Hotard Justin,"SVP, GM, HPC and AI",2021-12-14,Sale,14.55,"40,012","582,175",0,Dec 16 07:42 PM
Karros Kirt P,"SVP, Finance & Treasurer",2021-12-14,Sale,14.55,"31,710","461,380",0,Dec 16 07:42 PM
Ricci Jeff T,"SVP, Controller & PAO",2021-12-14,Sale,14.55,"30,947","450,279",0,Dec 16 07:41 PM
