Insider Trading,Relationship,Date,Transaction,Cost,Shares,Value ($),Shares Total,SEC Form 4
SUTTER MARTIN P,Director,2022-05-18,Sale,244.4,"2,000","488,798","126,390",May 19 04:49 PM
SUTTER MARTIN P,Director,2022-05-17,Sale,258.01,"2,000","516,020","128,390",May 19 04:49 PM
Trapp Todd A,"VICE PRESIDENT, CFO",2022-04-04,Sale,333.0,"1,000","333,000","13,063",Apr 06 04:26 PM
Weber David M,CHIEF OPERATING OFFICER,2022-03-31,Sale,340.0,"7,500","2,550,000","116,314",Apr 04 05:07 PM
SUTTER MARTIN P,Director,2022-02-17,Sale,314.71,"4,000","1,258,852","130,390",Feb 17 06:13 PM
Weber David M,Chief Operating Officer,2022-02-16,Sale,325.0,"7,500","2,437,500","123,814",Feb 18 04:10 PM
SUTTER MARTIN P,Director,2022-02-16,Sale,308.66,"2,000","617,322","134,390",Feb 17 06:12 PM
SUTTER MARTIN P,Director,2022-02-15,Sale,303.65,"2,000","607,301","136,390",Feb 17 06:11 PM
Weber David M,Chief Operating Officer,2022-02-09,Option Exercise,21.55,"3,112","67,064","134,426",Feb 09 05:43 PM
Weber David M,Chief Operating Officer,2022-02-09,Sale,310.19,"3,112","965,311","131,314",Feb 09 05:43 PM
Weber David M,Chief Operating Officer,2022-02-08,Option Exercise,21.55,"7,413","159,750","138,727",Feb 09 05:43 PM
Weber David M,Chief Operating Officer,2022-02-08,Sale,302.9,"7,413","2,245,423","131,314",Feb 09 05:43 PM
Weber David M,Chief Operating Officer,2022-02-07,Option Exercise,21.55,300,"6,465","131,614",Feb 09 05:43 PM
Weber David M,Chief Operating Officer,2022-02-07,Sale,300.25,300,"90,076","131,314",Feb 09 05:43 PM
Trapp Todd A,"Vice President, CFO",2022-01-05,Sale,359.43,"1,000","359,430","14,063",Jan 07 04:27 PM
SUTTER MARTIN P,Director,2021-11-18,Sale,338.59,"15,000","5,078,787","138,390",Nov 18 04:45 PM
SUTTER MARTIN P,Director,2021-11-17,Sale,344.95,"3,750","1,293,573","153,390",Nov 18 04:45 PM
SUTTER MARTIN P,Director,2021-11-16,Sale,351.85,"3,750","1,319,448","157,140",Nov 18 04:45 PM
MINOGUE MICHAEL R,"Chairman, President, CEO",2021-08-23,Option Exercise,23.15,"3,492","80,840","215,127",Aug 25 04:37 PM
MINOGUE MICHAEL R,"Chairman, President, CEO",2021-08-23,Sale,350.0,"3,492","1,222,200","211,635",Aug 25 04:37 PM
THOMAS PAUL,Director,2021-08-18,Sale,330.77,663,"219,301","6,908",Aug 19 04:17 PM
SUTTER MARTIN P,Director,2021-08-18,Sale,332.9,"3,750","1,248,373","161,890",Aug 19 04:16 PM
SUTTER MARTIN P,Director,2021-08-17,Sale,326.73,"3,750","1,225,250","165,640",Aug 19 04:16 PM
MINOGUE MICHAEL R,"Chairman, President, CEO",2021-08-09,Option Exercise,23.15,"7,037","162,907","218,672",Aug 10 05:07 PM
MINOGUE MICHAEL R,"Chairman, President, CEO",2021-08-09,Sale,350.0,"7,037","2,462,950","211,635",Aug 10 05:07 PM
MINOGUE MICHAEL R,"Chairman, President, CEO",2021-08-06,Option Exercise,23.15,"24,471","566,504","236,106",Aug 10 05:07 PM
MINOGUE MICHAEL R,"Chairman, President, CEO",2021-08-06,Sale,350.0,"24,471","8,564,850","211,635",Aug 10 05:07 PM
MINOGUE MICHAEL R,"Chairman, President, CEO",2021-08-05,Option Exercise,23.15,"25,000","578,750","236,635",Aug 06 04:16 PM
MINOGUE MICHAEL R,"Chairman, President, CEO",2021-08-05,Sale,341.18,"25,000","8,529,582","211,635",Aug 06 04:16 PM
