Insider Trading,Relationship,Date,Transaction,Cost,Shares,Value ($),Shares Total,SEC Form 4
MAZELSKY JONATHAN JAY,President & CEO,2022-05-20,Option Exercise,141.6,706,"99,970","51,301",May 23 05:00 PM
Kingsley Lawrence D,Director,2022-05-11,Option Exercise,0.0,302,0,"8,080",May 13 05:43 PM
AYERS JONATHAN W,Director,2022-05-11,Option Exercise,0.0,224,0,"630,420",May 13 05:36 PM
Vandebroek Sophie V.,Director,2022-05-11,Option Exercise,0.0,224,0,872,May 13 05:59 PM
SZOSTAK M ANNE,Director,2022-05-11,Option Exercise,0.0,224,0,224,May 13 05:58 PM
ESSIG STUART,Director,2022-05-11,Option Exercise,0.0,224,0,"1,373",May 13 05:56 PM
AYERS JONATHAN W,Director,2022-02-18,Option Exercise,141.6,706,"99,970","630,196",Feb 22 05:00 PM
Turner Kathy V,Senior Vice President,2022-02-18,Option Exercise,91.73,"2,180","199,980","6,886",Feb 22 05:01 PM
Underberg Sharon E.,"EVP, GC & Corp. Secretary",2022-02-17,Option Exercise,206.94,483,"99,952","2,987",Feb 18 05:01 PM
MCKEON BRIAN P,Executive VP & CFO,2022-02-16,Option Exercise,141.6,706,"99,970","28,154",Feb 17 05:49 PM
AYERS JONATHAN W,Director,2022-02-15,Sale,509.7,250,"127,425","629,490",Feb 17 05:48 PM
Underberg Sharon E.,"EVP, GC & Corp. Secretary",2022-02-14,Option Exercise,0.0,838,0,"2,757",Feb 16 07:29 PM
Turner Kathy V,Senior Vice President,2022-02-14,Option Exercise,0.0,851,0,"5,001",Feb 16 07:28 PM
TWIGGE GIOVANI,Senior Vice President,2022-02-14,Option Exercise,0.0,835,0,"17,982",Feb 16 07:28 PM
MCKEON BRIAN P,Executive VP & CFO,2022-02-14,Option Exercise,0.0,"2,085",0,"28,412",Feb 16 07:25 PM
POLEWACZYK JAMES F,Executive Vice President,2022-02-14,Option Exercise,0.0,781,0,"15,609",Feb 16 07:26 PM
MAZELSKY JONATHAN JAY,President & CEO,2022-02-14,Option Exercise,0.0,"3,063",0,"52,509",Feb 16 07:24 PM
Lane Michael,Executive Vice President,2022-02-14,Option Exercise,0.0,922,0,"4,588",Feb 16 07:23 PM
Hunt Nimrata,Executive Vice President,2022-02-14,Option Exercise,0.0,675,0,"9,906",Feb 16 07:22 PM
POLEWACZYK JAMES F,Executive Vice President,2021-11-29,Sale,633.0,"4,595","2,908,635","14,818",Dec 01 05:01 PM
MCKEON BRIAN P,Executive VP & CFO,2021-11-12,Option Exercise,67.85,"9,225","625,916","35,542",Nov 15 05:00 PM
MCKEON BRIAN P,Executive VP & CFO,2021-11-12,Sale,620.73,"9,225","5,726,188","26,317",Nov 15 05:00 PM
MCKEON BRIAN P,Executive VP & CFO,2021-11-10,Option Exercise,67.85,"20,000","1,357,000","46,317",Nov 12 05:29 PM
MCKEON BRIAN P,Executive VP & CFO,2021-11-10,Sale,624.96,"20,000","12,499,279","26,317",Nov 12 05:29 PM
MCKEON BRIAN P,Executive VP & CFO,2021-11-09,Option Exercise,67.85,"6,310","428,133","32,627",Nov 10 05:31 PM
MCKEON BRIAN P,Executive VP & CFO,2021-11-09,Sale,630.22,"6,310","3,976,676","26,317",Nov 10 05:31 PM
MCKEON BRIAN P,Executive VP & CFO,2021-11-08,Option Exercise,67.85,"10,000","678,500","36,317",Nov 10 05:31 PM
MCKEON BRIAN P,Executive VP & CFO,2021-11-08,Sale,628.31,"10,000","6,283,133","26,317",Nov 10 05:31 PM
Claflin Bruce L.,Director,2021-10-11,Option Exercise,160.28,"1,921","307,898","1,921",Oct 13 05:01 PM
Turner Kathy V,Senior Vice President,2021-08-31,Option Exercise,79.54,"1,256","99,902","4,131",Sep 02 05:03 PM
Turner Kathy V,Senior Vice President,2021-08-30,Option Exercise,79.54,"2,250","178,965","5,125",Aug 31 05:01 PM
Turner Kathy V,Senior Vice President,2021-08-30,Sale,687.22,"2,250","1,546,250","2,875",Aug 31 05:01 PM
Turner Kathy V,Senior Vice President,2021-08-27,Option Exercise,64.24,276,"17,730","3,151",Aug 31 05:01 PM
Turner Kathy V,Senior Vice President,2021-08-27,Sale,678.0,276,"187,128","2,875",Aug 31 05:01 PM
MAZELSKY JONATHAN JAY,President & CEO,2021-08-16,Sale,673.33,"1,263","850,411","49,427",Aug 17 05:02 PM
MAZELSKY JONATHAN JAY,President & CEO,2021-08-13,Sale,675.71,"4,737","3,200,852","50,690",Aug 17 05:02 PM
