Insider Trading,Relationship,Date,Transaction,Cost,Shares,Value ($),Shares Total,SEC Form 4
Andrada Marissa,Chief D&I and People Officer,2022-08-01,Sale,1575.00,251,"395,325","4,690",Aug 01 04:48 PM
Boatwright Scott,Chief Restaurant Officer,2022-07-29,Sale,1569.39,"1,300","2,040,204","7,483",Aug 01 04:49 PM
Brandt Christopher W,Chief Marketing Officer,2022-07-28,Option Exercise,403.89,"1,000","403,890","10,308",Aug 01 04:54 PM
Theodoredis Roger E,Chief Legal Officer & GC,2022-07-28,Option Exercise,703.64,"3,031","2,132,747","6,894",Aug 01 05:01 PM
Theodoredis Roger E,Chief Legal Officer & GC,2022-07-28,Sale,1533.44,"1,636","2,508,712","5,258",Aug 01 05:01 PM
Garner Curtis E,Chief Technology Officer,2022-07-28,Sale,1526.90,"3,300","5,038,769","12,321",Aug 01 04:55 PM
Brandt Christopher W,Chief Marketing Officer,2022-07-28,Sale,1503.96,"1,532","2,304,060","8,508",Aug 01 04:54 PM
Garner Curtis E,Chief Technology Officer,2022-06-09,Sale,1382.47,"1,000","1,382,472","16,387",Jun 10 06:06 PM
Theodoredis Roger E,Chief Legal Officer & GC,2022-06-01,Option Exercise,484.96,"4,293","2,081,933","8,156",Jun 03 04:10 PM
Theodoredis Roger E,Chief Legal Officer & GC,2022-06-01,Sale,1410.75,"2,811","3,965,621","3,863",Jun 03 04:10 PM
Boatwright Scott,Chief Restaurant Officer,2022-05-27,Sale,1403.26,"2,857","4,009,121","9,266",May 31 04:17 PM
Hickenlooper Robin S,Director,2022-05-19,Sale,1267.56,48,"60,843",927,May 20 04:36 PM
ENGLES GREGG L,Director,2022-05-18,Buy,1254.0,100,"125,400",200,May 20 04:32 PM
ENGLES GREGG L,Director,2022-05-18,Buy,1278.76,200,"255,752",571,May 20 04:32 PM
Andrada Marissa,Chief D&I and People Officer,2022-03-11,Sale,1480.76,"1,456","2,155,990","5,164",Mar 14 04:37 PM
