Insider Trading,Relationship,Date,Transaction,Cost,Shares,Value ($),Shares Total,SEC Form 4
Caveney Brian J,"EVP, President of Diagnostics",2022-06-07,Buy,242.19,42,"10,174","14,172",Jun 14 08:46 AM
Schroeder Mark S,"EVP, President-Diagnostics Lab",2022-03-29,Sale,277.11,"2,356","652,871","6,605",Mar 31 10:24 AM
van der Vaart Sandra D,"EVP, Chief Legal Officer",2022-03-29,Sale,277.11,"2,449","678,642","5,287",Mar 31 10:20 AM
Williams R Sanders,Director,2022-03-25,Sale,272.98,572,"156,145","6,431",Mar 29 09:46 AM
Summy Amy B.,"EVP, Chief Marketing Officer",2022-03-10,Sale,262.21,249,"65,290",250,Mar 14 04:36 PM
NEUPERT PETER M,Director,2022-02-16,Buy,263.66,"3,500","922,815","10,254",Feb 18 08:46 PM
Schroeder Mark S,"EVP, President-Diagnostics Lab",2022-02-15,Sale,273.98,207,"56,714","6,605",Feb 17 03:05 PM
van der Vaart Sandra D,"EVP, Chief Legal Officer",2022-02-15,Sale,273.98,207,"56,714","5,287",Feb 17 03:03 PM
Schroeder Mark S,"EVP, President-Diagnostics Lab",2022-02-07,Sale,277.38,204,"56,586","6,605",Feb 08 11:08 AM
van der Vaart Sandra D,"EVP, Chief Legal Officer",2022-02-07,Sale,277.38,218,"60,469","5,287",Feb 08 11:01 AM
Schroeder Mark S,"EVP, President-Diagnostics Lab",2022-02-03,Sale,271.81,161,"43,761","6,401",Feb 04 12:15 PM
van der Vaart Sandra D,"EVP, Chief Legal Officer",2022-02-03,Sale,271.81,172,"46,751","5,287",Feb 04 12:14 PM
Gilliland Dwight Gary,Director,2021-12-15,Sale,302.26,500,"151,128","6,252",Dec 17 10:36 AM
van der Vaart Sandra D,"EVP, Chief Legal Officer",2021-09-15,Option Exercise,84.86,"4,500","381,870","9,765",Sep 17 12:20 PM
van der Vaart Sandra D,"EVP, Chief Legal Officer",2021-09-15,Sale,296.78,"4,500","1,335,510","5,265",Sep 17 12:20 PM
