Insider Trading,Relationship,Date,Transaction,Cost,Shares,Value ($),Shares Total,SEC Form 4
Kaczynski Thomas,"SVP, Finance and Treasurer",2022-06-10,Option Exercise,49.15,"68,836","3,383,624","91,780",Jun 14 04:01 PM
Kaczynski Thomas,"SVP, Finance and Treasurer",2022-06-10,Sale,109.27,"83,836","9,160,760","7,944",Jun 14 04:01 PM
Brooks Raymond L,"Ex. VP, Refining",2022-05-23,Option Exercise,58.13,"133,857","7,780,910","107,600",May 25 04:47 PM
Brooks Raymond L,"Ex. VP, Refining",2022-05-23,Sale,96.82,"133,857","12,960,113","63,248",May 25 04:47 PM
Gagle Suzanne,Gen Counsel and SVP Gov Aff,2022-04-01,Option Exercise,21.72,"4,210","91,441","46,471",Apr 05 10:37 AM
Rucker Kim K.W.,Director,2022-03-29,Sale,83.0,"5,000","415,000","39,037",Mar 31 06:10 AM
Rucker Kim K.W.,Director,2022-03-11,Sale,79.75,"5,000","398,750","44,037",Mar 15 03:35 PM
Rucker Kim K.W.,Director,2022-03-01,Sale,78.45,"14,000","1,098,300","48,944",Mar 03 04:38 PM
Brooks Raymond L,"Ex. VP, Refining",2022-02-04,Option Exercise,37.0,"70,549","2,610,367","112,396",Feb 08 06:43 PM
HAGEDORN CARL KRISTOPHER,Senior VP and Controller,2022-02-04,Option Exercise,20.87,"4,695","97,985","12,005",Feb 08 06:45 PM
HAGEDORN CARL KRISTOPHER,Senior VP and Controller,2022-02-04,Sale,77.66,"4,695","364,614","7,310",Feb 08 06:45 PM
Brooks Raymond L,"Ex. VP, Refining",2022-02-04,Sale,78.42,"70,549","5,532,232","58,233",Feb 08 06:43 PM
Gagle Suzanne,Gen Counsel and SVP Gov Aff,2021-12-03,Option Exercise,17.2,"1,310","22,532","36,676",Dec 07 09:49 AM
BUNCH CHARLES E,Director,2021-11-24,Buy,64.3,"1,000","64,300","28,162",Nov 24 12:08 PM
