Insider Trading,Relationship,Date,Transaction,Cost,Shares,Value ($),Shares Total,SEC Form 4
Snyder Barbara R,Director,2022-07-01,Option Exercise,0.00,"4,892",0,"24,994",Jul 05 04:25 PM
Mascaro Daniel P,"Vice Pres, Secretary and CLO",2022-05-24,Sale,112.94,558,"63,021","38,887",May 25 04:19 PM
Broz Steven,Chief Information Officer,2022-05-04,Sale,112.59,"1,067","120,134","31,321",May 05 03:07 PM
Bailo Karen,Commercial Lines President,2022-05-01,Option Exercise,0.0,"2,806",0,"37,852",May 03 04:14 PM
Mascaro Daniel P,"Vice Pres, Secretary and CLO",2022-04-21,Sale,113.59,558,"63,383","39,445",Apr 22 03:41 PM
KELLY JEFFREY D,Director,2022-04-07,Sale,120.0,"10,000","1,200,000","48,720",Apr 08 04:31 PM
KELLY JEFFREY D,Director,2022-04-04,Sale,115.0,"10,000","1,150,000","58,720",Apr 06 02:43 PM
Broz Steven,Chief Information Officer,2022-04-04,Sale,115.0,"1,068","122,820","32,388",Apr 06 02:55 PM
Callahan Patrick K,Personal Lines President,2022-03-22,Sale,112.87,"3,231","364,683","13,150",Mar 24 11:54 AM
Griffith Susan Patricia,President and CEO,2022-03-18,Sale,110.26,"46,735","5,153,085","373,134",Mar 21 06:01 PM
Broz Steven,Chief Information Officer,2022-03-04,Sale,106.65,"1,068","113,901","33,456",Mar 08 02:25 PM
Callahan Patrick K,Personal Lines President,2022-02-22,Sale,106.82,"3,230","345,029","16,381",Feb 24 02:09 PM
Broz Steven,Chief Information Officer,2022-02-04,Sale,109.49,"1,068","116,935","34,524",Feb 07 09:31 AM
Callahan Patrick K,Personal Lines President,2022-02-01,Sale,108.25,"3,230","349,648","19,611",Feb 02 11:28 AM
Snyder Barbara R,Director,2022-01-05,Option Exercise,0.0,"6,004",0,"21,202",Jan 07 11:25 AM
Broz Steven,Chief Information Officer,2022-01-05,Sale,102.4,"1,068","109,363","35,592",Jan 06 01:57 PM
Quigg Andrew J,Chief Strategy Officer,2022-01-04,Sale,102.24,"1,391","142,216","20,174",Jan 06 02:22 PM
Murphy John Jo,Claims President,2022-01-04,Sale,102.24,"5,140","525,514","23,919",Jan 06 02:16 PM
Marshall Mariann Wojtkun,Chief Accounting Officer,2022-01-04,Sale,102.24,176,"17,994","3,981",Jan 06 02:13 PM
Callahan Patrick K,Personal Lines President,2022-01-04,Sale,102.24,"6,261","640,125","22,841",Jan 06 02:06 PM
Charney M Jeffrey,Chief Marketing Officer,2022-01-01,Option Exercise,0.0,"4,943",0,"60,720",Jan 04 05:02 PM
Sieger Michael D,Claims President,2022-01-01,Option Exercise,0.0,"4,329",0,"48,560",Jan 04 03:59 PM
Sauerland John P,VP and Chief Financial Officer,2022-01-01,Option Exercise,0.0,"23,357",0,"331,058",Jan 04 03:56 PM
Quigg Andrew J,Chief Strategy Officer,2022-01-01,Option Exercise,0.0,"4,935",0,"23,020",Jan 04 03:52 PM
Murphy John Jo,Claims President,2022-01-01,Option Exercise,0.0,"7,421",0,"31,338",Jan 04 03:48 PM
Mascaro Daniel P,"Vice Pres, Secretary and CLO",2022-01-01,Option Exercise,0.0,"3,949",0,"41,264",Jan 04 03:43 PM
Marshall Mariann Wojtkun,Chief Accounting Officer,2022-01-01,Option Exercise,0.0,686,0,"4,403",Jan 04 03:39 PM
Kent Remi,Chief Marketing Officer,2022-01-01,Option Exercise,0.0,"5,356",0,"5,356",Jan 04 03:35 PM
Griffith Susan Patricia,President and CEO,2022-01-01,Option Exercise,0.0,"42,010",0,"423,917",Jan 04 03:30 PM
