Insider Trading,Relationship,Date,Transaction,Cost,Shares,Value ($),Shares Total,SEC Form 4
Hill Stephanie C.,Executive Vice President,2022-07-29,Option Exercise,0.00,"5,411",0,"17,585",Aug 02 04:59 PM
TAICLET JAMES D JR,"Chairman, President & CEO",2022-07-27,Option Exercise,0.0,"7,180",0,"12,875",Jul 28 05:02 PM
Donovan John,Director,2022-07-20,Buy,396.16,632,"250,373","1,200",Jul 21 04:32 PM
Lightfoot Robert M JR,Executive Vice President,2022-05-20,Option Exercise,0.0,878,0,878,May 24 05:47 PM
Donovan John,Director,2022-04-21,Buy,440.55,568,"250,230",568,Apr 25 04:15 PM
Ellis James O Jr,Director,2022-04-01,Option Exercise,0.0,520,0,720,Apr 05 04:32 PM
GORDON ILENE S,Director,2022-04-01,Option Exercise,0.0,520,0,"1,501",Apr 05 04:33 PM
Hill Stephanie C.,Executive Vice President,2022-03-03,Sale,449.8,"1,418","637,819","12,174",Mar 04 12:04 PM
St John Frank A,Chief Operating Officer,2022-03-01,Sale,435.91,"8,063","3,514,923",0,Mar 03 07:43 PM
Mollard John W,Vice President & Treasurer,2022-03-01,Sale,451.4,"5,000","2,256,988","2,967",Mar 03 07:43 PM
Colan Brian P,VP & Controller,2022-02-28,Sale,426.45,"1,937","826,176",0,Mar 02 04:57 PM
Lavan Maryanne,SVP & General Counsel,2022-02-28,Sale,426.27,"5,832","2,486,059",0,Mar 02 04:57 PM
Hill Stephanie C.,Executive Vice President,2022-02-21,Option Exercise,0.0,"1,649",0,"14,045",Feb 23 06:05 PM
Lavan Maryanne,SVP & General Counsel,2022-02-21,Option Exercise,0.0,"2,827",0,"11,100",Feb 23 06:05 PM
Ulmer Gregory M,Executive Vice President,2022-02-21,Option Exercise,0.0,"1,432",0,"8,361",Feb 23 06:05 PM
Mollard John W,Vice President & Treasurer,2022-02-21,Option Exercise,0.0,"1,190",0,"8,249",Feb 23 06:05 PM
St John Frank A,Chief Operating Officer,2022-02-21,Option Exercise,0.0,"3,707",0,"14,530",Feb 23 06:05 PM
Greene Scott T,Executive Vice President,2022-02-21,Option Exercise,0.0,955,0,"7,641",Feb 23 06:05 PM
Colan Brian P,VP & Controller,2022-02-21,Option Exercise,0.0,"1,354",0,"2,264",Feb 23 06:06 PM
Mollard John W,Acting CFO and VP & Treasurer,2021-12-03,Option Exercise,0.0,39,0,"7,042",Dec 07 06:57 PM
Lavan Maryanne,SVP & General Counsel,2021-12-03,Option Exercise,0.0,135,0,135,Dec 07 06:57 PM
Hill Stephanie C.,Executive Vice President,2021-12-03,Option Exercise,0.0,152,0,"12,548",Dec 07 06:57 PM
Ambrose Richard F,Executive Vice President,2021-12-03,Option Exercise,0.0,142,0,142,Dec 07 06:57 PM
Ulmer Gregory M,Executive Vice President,2021-12-03,Option Exercise,0.0,131,0,"7,060",Dec 07 06:57 PM
Colan Brian P,VP & Controller,2021-12-03,Option Exercise,0.0,160,0,"1,070",Dec 07 06:57 PM
St John Frank A,Chief Operating Officer,2021-12-03,Option Exercise,0.0,508,0,508,Dec 07 06:57 PM
Greene Scott T,Executive Vice President,2021-12-03,Option Exercise,0.0,131,0,"6,816",Dec 07 06:57 PM
TAICLET JAMES D JR,"Chairman, President & CEO",2021-07-27,Option Exercise,0.0,"7,689",0,"9,043",Jul 28 05:31 PM
