Insider Trading,Relationship,Date,Transaction,Cost,Shares,Value ($),Shares Total,SEC Form 4
Fauchon de Villeplee Christoph,"President, Scent",2022-06-01,Sale,132.59,629,"83,399","8,180",Jun 02 11:18 AM
Schultz Kare,Director,2022-05-05,Option Exercise,0.0,"1,089",0,"1,344",May 06 06:04 PM
Heinzel Matthias,Director,2022-05-05,Option Exercise,0.0,"1,089",0,"1,344",May 06 06:02 PM
GORDON ILENE S,Director,2022-05-05,Option Exercise,0.0,"1,089",0,"2,344",May 06 06:01 PM
Gold Christina A,Director,2022-05-05,Option Exercise,0.0,"1,089",0,"7,924",May 06 06:00 PM
BREEN EDWARD D,Director,2022-05-05,Option Exercise,0.0,"1,089",0,"1,544",May 06 05:56 PM
Bruno Barry A.,Director,2022-05-05,Option Exercise,0.0,289,0,289,May 06 05:56 PM
Fauchon de Villeplee Christoph,"President, Scent",2022-05-02,Sale,121.68,630,"76,658","8,809",May 03 07:59 PM
Fauchon de Villeplee Christoph,"President, Scent",2022-04-01,Option Exercise,13.68,"2,461","33,658","9,695",Apr 05 09:58 PM
Anderson Robert G.,Controller,2022-04-01,Option Exercise,0.0,"1,741",0,"17,372",Apr 05 09:36 PM
MIRZAYANTZ NICOLAS,"President, Nourish",2022-04-01,Option Exercise,0.0,"4,353",0,"40,171",Apr 05 09:36 PM
Fortanet Francisco,"EVP, Operations",2022-04-01,Option Exercise,0.0,"5,006",0,"29,149",Apr 05 09:07 PM
Johnson Jennifer Amy,"EVP, General Counsel",2022-02-19,Option Exercise,0.0,708,0,"3,611",Feb 23 04:05 PM
Herriott Simon,President Health & Biosciences,2022-02-19,Option Exercise,0.0,616,0,"4,979",Feb 23 04:05 PM
Strzelecki Angela,"President, Pharma Solutions",2022-02-19,Option Exercise,0.0,585,0,"5,003",Feb 23 04:02 PM
Strzelecki Angela,"President, Pharma Solutions",2022-02-14,Option Exercise,0.0,366,0,"4,538",Feb 16 06:44 PM
Herriott Simon,President Health & Biosciences,2022-02-14,Option Exercise,0.0,525,0,"4,495",Feb 16 06:37 PM
Johnson Jennifer Amy,"EVP, General Counsel",2022-02-14,Option Exercise,0.0,366,0,"3,055",Feb 16 06:35 PM
Herriott Simon,President Health & Biosciences,2021-12-31,Option Exercise,0.0,"3,241",0,"4,852",Jan 04 06:35 PM
Johnson Jennifer Amy,"EVP, General Counsel",2021-12-31,Option Exercise,0.0,"3,241",0,"3,925",Jan 04 06:37 PM
Strzelecki Angela,"President, Pharma Solutions",2021-12-30,Option Exercise,115.48,"3,481","401,986","4,172",Jan 04 06:31 PM
