Insider Trading,Relationship,Date,Transaction,Cost,Shares,Value ($),Shares Total,SEC Form 4
MARR JOHN S JR,Executive Chairman,2022-06-08,Sale,363.75,"6,000","2,182,470","57,638",Jun 10 04:56 PM
MOORE H LYNN JR,President and CEO,2022-06-02,Option Exercise,171.44,583,"99,950","86,183",Jun 02 04:33 PM
MILLER BRIAN K,Executive VP and CFO,2022-05-27,Sale,363.88,"1,500","545,819","26,637",May 31 04:04 PM
MILLER BRIAN K,Executive VP and CFO,2022-05-19,Sale,345.83,457,"158,044","28,137",May 23 04:06 PM
MILLER BRIAN K,Executive VP and CFO,2022-05-13,Sale,358.97,"2,500","897,430","28,594",May 16 11:40 AM
Pope Daniel M,Director,2022-03-15,Option Exercise,167.14,"1,666","278,455","4,242",Mar 17 03:29 PM
Pope Daniel M,Director,2022-03-15,Sale,402.06,696,"279,830","3,546",Mar 17 03:29 PM
MILLER BRIAN K,Executive VP and CFO,2021-12-15,Option Exercise,231.68,"3,500","810,880","28,781",Dec 17 11:32 AM
MILLER BRIAN K,Executive VP and CFO,2021-12-15,Sale,511.57,"3,500","1,790,486","25,281",Dec 17 11:32 AM
MARR JOHN S JR,Executive Chairman,2021-12-09,Option Exercise,171.44,"12,417","2,128,770","59,855",Dec 10 03:39 PM
MARR JOHN S JR,Executive Chairman,2021-12-09,Sale,518.18,"12,417","6,434,217","47,438",Dec 10 03:39 PM
MARR JOHN S JR,Executive Chairman,2021-12-08,Option Exercise,171.44,"12,000","2,057,280","59,438",Dec 10 03:39 PM
MARR JOHN S JR,Executive Chairman,2021-12-08,Sale,521.62,"12,000","6,259,453","47,438",Dec 10 03:39 PM
MOORE H LYNN JR,President,2021-12-07,Option Exercise,171.44,"10,000","1,714,400","84,796",Dec 09 12:29 PM
MOORE H LYNN JR,President,2021-12-07,Sale,522.55,"10,000","5,225,473","74,796",Dec 09 12:29 PM
MOORE H LYNN JR,President,2021-12-01,Option Exercise,147.63,"3,943","582,121","78,739",Dec 03 03:33 PM
MOORE H LYNN JR,President,2021-12-01,Sale,518.18,"3,943","2,043,177","74,796",Dec 03 03:33 PM
MOORE H LYNN JR,President,2021-11-30,Option Exercise,171.44,"4,407","755,536","79,203",Dec 01 01:25 PM
MOORE H LYNN JR,President,2021-11-30,Sale,522.7,"4,407","2,303,555","74,796",Dec 01 01:25 PM
MOORE H LYNN JR,President,2021-11-29,Option Exercise,171.44,"5,000","857,200","79,796",Dec 01 01:25 PM
MOORE H LYNN JR,President,2021-11-29,Sale,518.85,"5,000","2,594,254","74,796",Dec 01 01:25 PM
MARR JOHN S JR,Executive Chairman,2021-11-16,Option Exercise,154.85,"17,500","2,709,875","64,938",Nov 17 03:20 PM
MARR JOHN S JR,Executive Chairman,2021-11-16,Sale,551.26,"17,500","9,646,976","47,438",Nov 17 03:20 PM
MARR JOHN S JR,Executive Chairman,2021-11-15,Option Exercise,148.32,"17,500","2,595,575","64,938",Nov 17 03:20 PM
