Insider Trading,Relationship,Date,Transaction,Cost,Shares,Value ($),Shares Total,SEC Form 4
MARSON DEBORAH,"EVP, General Counsel, Sec.",2022-07-13,Sale,47.50,"1,125","53,438","52,532",Jul 15 05:03 PM
MARSON DEBORAH,"EVP, General Counsel, Sec.",2022-06-13,Sale,50.0,"1,125","56,250","53,657",Jun 15 04:28 PM
RAKOWICH WALTER C,Director,2022-05-17,Sale,53.6,"1,320","70,752","31,907",May 18 06:20 PM
Tomovcsik John,"EVP, Chief Operating Officer",2022-04-14,Sale,56.11,"6,218","348,892","56,000",Apr 15 05:12 PM
Evens Deirdre,"EVP & GM, Asset Lifestyle Mgmt",2022-03-29,Option Exercise,33.72,"29,037","979,128","96,724",Mar 31 04:41 PM
Evens Deirdre,"EVP & GM, Asset Lifestyle Mgmt",2022-03-29,Sale,55.0,"29,037","1,597,035","67,687",Mar 31 04:41 PM
McIntosh Greg W,"EVP, GM, Global RM",2022-03-25,Option Exercise,0.0,"7,871",0,"15,150",Mar 29 07:49 PM
Meaney William L,President and CEO,2022-03-10,Sale,50.72,614,"31,142","295,650",Mar 11 04:37 PM
Meaney William L,President and CEO,2022-03-09,Option Exercise,0.0,"2,115",0,"297,152",Mar 11 04:37 PM
Baker-Greene Edward,"EVP, CHRO",2022-03-09,Sale,51.31,"6,000","307,860","2,612",Mar 11 04:33 PM
Meaney William L,President and CEO,2022-03-07,Option Exercise,29.99,"10,002","299,950","295,037",Mar 09 08:15 PM
Meaney William L,President and CEO,2022-03-02,Sale,49.67,"7,724","383,651","285,035",Mar 03 07:52 PM
Evens Deirdre,"EVP & GM, Asset Lifestyle Mgmt",2022-03-02,Sale,50.0,"2,658","132,900","67,687",Mar 03 07:46 PM
Borges Daniel,SVP & Chief Accounting Officer,2022-03-02,Sale,49.67,584,"29,007",0,Mar 03 07:41 PM
Evens Deirdre,"EVP & GM, Asset Lifestyle Mgmt",2022-03-01,Option Exercise,0.0,"9,549",0,"74,579",Mar 03 07:46 PM
Baker-Greene Edward,"EVP, CHRO",2022-03-01,Option Exercise,0.0,"3,671",0,"9,689",Mar 03 07:42 PM
Borges Daniel,SVP & Chief Accounting Officer,2022-03-01,Option Exercise,0.0,820,0,820,Mar 03 07:41 PM
Hytinen Barry,EVP and CFO,2022-03-01,Option Exercise,0.0,"10,893",0,"48,925",Mar 03 07:37 PM
Kidd Mark,"EVP, GM Data Centers",2022-03-01,Option Exercise,0.0,"5,062",0,"37,026",Mar 03 07:37 PM
Meaney William L,President and CEO,2022-03-01,Option Exercise,0.0,"26,634",0,"303,945",Mar 03 07:52 PM
Tomovcsik John,"EVP, Chief Operating Officer",2022-03-01,Option Exercise,0.0,"9,549",0,"66,274",Mar 03 07:51 PM
McIntosh Greg W,"EVP, GM, Global RM",2022-03-01,Option Exercise,0.0,"3,935",0,"10,602",Mar 03 07:49 PM
MARSON DEBORAH,"EVP, General Counsel, Sec.",2022-03-01,Option Exercise,0.0,"6,526",0,"57,161",Mar 03 07:47 PM
Evens Deirdre,"EVP & GM, Asset Lifestyle Mgmt",2022-03-01,Sale,50.0,"7,828","391,400","65,030",Mar 03 07:46 PM
Borges Daniel,SVP & Chief Accounting Officer,2022-02-25,Option Exercise,0.0,930,0,930,Mar 01 07:41 PM
Borges Daniel,SVP & Chief Accounting Officer,2022-02-25,Sale,46.52,"2,470","114,904",0,Mar 01 07:41 PM
Meaney William L,President and CEO,2022-02-25,Sale,48.05,"58,024","2,788,343","277,311",Mar 01 07:37 PM
MARSON DEBORAH,"EVP, General Counsel, Sec.",2022-02-25,Sale,46.52,500,"23,260","50,635",Feb 28 09:20 PM
Meaney William L,President and CEO,2022-02-24,Option Exercise,0.0,"151,545",0,"402,545",Feb 28 09:22 PM
MARSON DEBORAH,"EVP, General Counsel, Sec.",2022-02-24,Option Exercise,0.0,"11,939",0,"54,639",Feb 28 09:20 PM
Kidd Mark,"EVP, GM Data Centers",2022-02-24,Option Exercise,0.0,"14,695",0,"38,481",Feb 28 09:19 PM
Evens Deirdre,"EVP & GM, Asset Lifestyle Mgmt",2022-02-24,Option Exercise,0.0,"15,612",0,"77,571",Feb 28 09:18 PM
Borges Daniel,SVP & Chief Accounting Officer,2022-02-24,Option Exercise,0.0,"1,334",0,"1,988",Feb 28 09:16 PM
Tomovcsik John,"EVP, Chief Operating Officer",2022-02-24,Option Exercise,0.0,"15,612",0,"61,146",Feb 28 09:15 PM
Kidd Mark,"EVP, GM Data Centers",2022-02-22,Option Exercise,0.0,"6,456",0,"24,779",Feb 24 06:54 PM
Evens Deirdre,"EVP & GM, Asset Lifestyle Mgmt",2022-02-22,Option Exercise,0.0,"6,818",0,"62,657",Feb 24 06:49 PM
Borges Daniel,SVP & Chief Accounting Officer,2022-02-22,Option Exercise,0.0,999,0,815,Feb 24 06:47 PM
Hytinen Barry,EVP and CFO,2022-02-22,Option Exercise,0.0,"7,544",0,"41,377",Feb 24 06:45 PM
Tomovcsik John,"EVP, Chief Operating Officer",2022-02-22,Option Exercise,0.0,"6,818",0,"46,188",Feb 24 07:05 PM
Meaney William L,President and CEO,2022-02-22,Option Exercise,0.0,"48,614",0,"260,700",Feb 24 07:00 PM
MARSON DEBORAH,"EVP, General Counsel, Sec.",2022-02-22,Option Exercise,0.0,"5,148",0,"43,191",Feb 24 06:56 PM
McIntosh Greg W,"EVP, GM, Global RM",2022-02-22,Option Exercise,0.0,"1,775",0,"7,617",Feb 24 06:58 PM
MARSON DEBORAH,"EVP, General Counsel, Sec.",2022-01-12,Sale,46.38,500,"23,190","38,941",Jan 13 09:46 PM
Matlock Robin,Director,2022-01-04,Option Exercise,0.0,841,0,"16,451",Apr 11 09:27 PM
Baker-Greene Edward,"EVP, CHRO",2022-01-04,Option Exercise,0.0,"8,722",0,"8,722",Jan 06 04:34 PM
Hytinen Barry,EVP and CFO,2022-01-03,Option Exercise,0.0,"32,884",0,"41,125",Jan 05 09:35 PM
Evens Deirdre,"EVP & GM, Rec and Info Mgmt NA",2021-12-28,Option Exercise,31.36,"32,087","1,006,248","89,290",Dec 29 04:12 PM
Evens Deirdre,"EVP & GM, Rec and Info Mgmt NA",2021-12-28,Sale,52.61,"32,087","1,688,033","57,203",Dec 29 04:12 PM
Tomovcsik John,"EVP, Chief Operating Officer",2021-12-27,Option Exercise,37.0,"31,919","1,181,003","72,572",Dec 29 04:14 PM
Tomovcsik John,"EVP, Chief Operating Officer",2021-12-27,Sale,52.06,"31,919","1,661,737","40,653",Dec 29 04:14 PM
Tomovcsik John,"EVP, Chief Operating Officer",2021-12-16,Option Exercise,35.72,"23,716","847,136","64,369",Dec 20 09:04 PM
Evens Deirdre,"EVP & GM, Rec and Info Mgmt NA",2021-12-16,Option Exercise,29.27,"39,441","1,154,438","96,644",Dec 20 09:06 PM
Evens Deirdre,"EVP & GM, Rec and Info Mgmt NA",2021-12-16,Sale,50.48,"39,441","1,990,784","57,203",Dec 20 09:06 PM
Tomovcsik John,"EVP, Chief Operating Officer",2021-12-16,Sale,50.72,"23,716","1,202,876","40,653",Dec 20 09:04 PM
MARSON DEBORAH,"EVP, General Counsel, Sec.",2021-12-15,Sale,48.41,500,"24,205","39,441",Dec 17 08:26 PM
MARSON DEBORAH,"EVP, General Counsel, Sec.",2021-11-17,Sale,47.53,500,"23,765","39,941",Nov 18 05:45 PM
MARSON DEBORAH,"EVP, General Counsel, Sec.",2021-10-29,Sale,46.38,517,"23,978","40,441",Nov 01 05:08 PM
MARSON DEBORAH,"EVP, General Counsel, Sec.",2021-09-15,Sale,45.59,499,"22,749","40,958",Sep 17 04:37 PM
Borges Daniel,SVP & Chief Accounting Officer,2021-09-09,Option Exercise,35.72,"1,860","66,439","1,860",Sep 10 05:19 PM
Borges Daniel,SVP & Chief Accounting Officer,2021-09-09,Sale,48.2,"1,860","89,652",0,Sep 10 05:19 PM
Tomovcsik John,"EVP, Chief Operating Officer",2021-09-02,Option Exercise,33.72,"29,037","979,128","69,494",Sep 07 05:09 PM
Tomovcsik John,"EVP, Chief Operating Officer",2021-09-02,Sale,48.72,"29,037","1,414,683","40,457",Sep 07 05:09 PM
MARSON DEBORAH,"EVP, General Counsel, Sec.",2021-08-11,Sale,46.13,600,"27,678","41,457",Aug 12 08:41 PM
MARSON DEBORAH,"EVP, General Counsel, Sec.",2021-07-14,Sale,44.0,600,"26,400","42,057",Jul 15 05:17 PM
