Insider Trading,Relationship,Date,Transaction,Cost,Shares,Value ($),Shares Total,SEC Form 4
Diamond Susan M,Chief Financial Officer,2022-07-01,Option Exercise,0.00,291,0,"4,057",Jul 06 03:26 PM
Diamond Susan M,Chief Financial Officer,2022-06-01,Option Exercise,0.0,"1,023",0,"4,243",Jun 03 11:01 AM
Deshpande Samir,Chief Information Officer,2022-05-03,Sale,434.19,"3,957","1,718,101","5,529",May 04 04:33 PM
Shrank William H,Chief Medical Officer,2022-05-01,Option Exercise,0.0,"5,430",0,"6,204",May 03 01:45 PM
Fleming William Kevin,"Seg Pres, Pharmacy Sol & CCAO",2022-04-28,Sale,449.68,"3,210","1,443,471",884,May 02 01:34 PM
Huval Timothy S.,Chief Administrative Officer,2022-04-28,Sale,443.14,"3,477","1,540,798","5,768",May 02 01:26 PM
Diamond Susan M,Chief Financial Officer,2022-02-25,Option Exercise,0.0,"1,375",0,"4,257",Mar 01 04:35 PM
Cox Heather,Chief Dig Health & Analyt Off.,2022-02-25,Option Exercise,0.0,"3,967",0,"7,231",Mar 01 04:21 PM
Ventura Joseph C,Chief Legal Officer,2022-02-25,Option Exercise,0.0,"2,645",0,"6,044",Mar 01 04:23 PM
Agrawal Vishal,Chief Strat & Corp Dev Officer,2022-02-25,Option Exercise,0.0,"3,967",0,"6,846",Mar 01 04:23 PM
Deshpande Samir,Chief Information Officer,2022-02-25,Option Exercise,0.0,"3,967",0,"10,931",Mar 01 04:22 PM
Huval Timothy S.,Chief Administrative Officer,2022-02-25,Option Exercise,0.0,"4,496",0,"11,391",Mar 01 04:15 PM
Fleming William Kevin,"Seg Pres, Pharmacy Sol & CCAO",2022-02-25,Option Exercise,0.0,"5,289",0,"6,836",Mar 01 04:16 PM
Zipperle Cynthia H,"SVP, Chief Acct Officer & Cont",2022-02-25,Option Exercise,0.0,"1,323",0,"6,150",Mar 01 04:13 PM
Mesquita Jorge S.,Director,2022-02-17,Option Exercise,0.0,436,0,848,Feb 22 09:50 AM
Klevorn Marcy S,Director,2022-02-17,Option Exercise,0.0,436,0,436,Feb 22 09:50 AM
Agrawal Vishal,Chief Strat & Corp Dev Officer,2021-12-15,Option Exercise,0.0,"1,090",0,"3,027",Dec 17 12:17 PM
Ventura Joseph C,Chief Legal Officer,2021-12-15,Option Exercise,0.0,952,0,"3,573",Dec 17 12:17 PM
Wheatley Timothy Alan,"Segment President, Retail",2021-12-15,Option Exercise,0.0,"1,715",0,"6,922",Dec 17 12:15 PM
Zipperle Cynthia H,"SVP, Chief Acct Officer & Cont",2021-12-15,Option Exercise,0.0,714,0,"4,923",Dec 17 11:30 AM
Schick Susan D.,Seg Pres. Grp. & Military Bus.,2021-12-15,Option Exercise,0.0,"2,030",0,"2,372",Dec 17 11:29 AM
Huval Timothy S.,Chief Administrative Officer,2021-12-15,Option Exercise,0.0,"1,269",0,"7,080",Dec 17 11:28 AM
Shrank William H,Chief Medical Officer,2021-12-15,Option Exercise,0.0,684,0,"1,434",Dec 17 11:23 AM
Diamond Susan M,Chief Financial Officer,2021-12-15,Option Exercise,0.0,933,0,"3,053",Dec 17 11:22 AM
Cox Heather,Chief Dig Health & Analyt Off.,2021-12-15,Option Exercise,0.0,"1,090",0,"3,394",Dec 17 10:54 AM
BROUSSARD BRUCE D,President & CEO,2021-12-15,Option Exercise,0.0,"8,182",0,"62,225",Dec 17 10:55 AM
Deshpande Samir,Chief Information Officer,2021-12-15,Option Exercise,0.0,"1,136",0,"7,122",Dec 17 10:45 AM
Fleming William Kevin,"Seg Pres, Pharmacy Sol & CCAO",2021-12-15,Option Exercise,0.0,"1,359",0,"1,726",Dec 17 10:43 AM
Agrawal Vishal,Chief Strat & Corp Dev Officer,2021-12-11,Option Exercise,0.0,811,0,"2,567",Dec 14 10:26 AM
BROUSSARD BRUCE D,President & CEO,2021-11-05,Option Exercise,294.24,"41,285","12,147,740","106,300",Nov 09 10:21 AM
BROUSSARD BRUCE D,President & CEO,2021-11-05,Sale,454.7,"50,006","22,737,766","56,294",Nov 09 10:21 AM
JONES DAVID A JR/KY,Director,2021-09-16,Sale,401.0,"4,800","1,924,800","67,925",Sep 20 09:07 AM
Bono Raquel C.,Director,2021-09-04,Option Exercise,0.0,397,0,397,Sep 08 09:16 AM
Cox Heather,Chief Dig Health & Analyt Off.,2021-09-01,Option Exercise,0.0,752,0,"2,789",Sep 03 08:22 AM
Diamond Susan M,Chief Financial Officer,2021-07-01,Option Exercise,0.0,291,0,"2,477",Jul 06 12:03 PM
