Insider Trading,Relationship,Date,Transaction,Cost,Shares,Value ($),Shares Total,SEC Form 4
"Kerr, II James Y","EVP, Chief Legal Officer & CCO",2022-07-29,Option Exercise,42.16,"25,000","1,054,000","161,987",Aug 01 04:55 PM
"Kerr, II James Y","EVP, Chief Legal Officer & CCO",2022-07-29,Sale,76.00,"25,000","1,900,000","136,987",Aug 01 04:55 PM
Kuczynski Stephen E,"Pres. & CEO, Southern Nuclear",2022-07-05,Option Exercise,44.06,"14,500","638,870","129,784",Jul 06 04:34 PM
Kuczynski Stephen E,"Pres. & CEO, Southern Nuclear",2022-07-05,Sale,72.92,"14,500","1,057,340","115,284",Jul 06 04:34 PM
Kuczynski Stephen E,"Pres. & CEO, Southern Nuclear",2022-06-10,Option Exercise,44.06,"14,500","638,870","129,784",Jun 13 11:37 AM
Kuczynski Stephen E,"Pres. & CEO, Southern Nuclear",2022-06-10,Sale,72.08,"14,500","1,045,160","115,284",Jun 13 11:37 AM
Kuczynski Stephen E,"Pres. & CEO, Southern Nuclear",2022-05-10,Option Exercise,0.0,"14,500",0,"129,784",May 11 04:32 PM
Kuczynski Stephen E,"Pres. & CEO, Southern Nuclear",2022-05-10,Sale,74.58,"14,500","1,081,410","115,284",May 11 04:32 PM
Kuczynski Stephen E,"Pres. & CEO, Southern Nuclear",2022-04-08,Option Exercise,0.0,"14,500",0,"129,784",Apr 11 04:47 PM
Anderson Bryan D,EVP & Pres. External Affairs,2022-04-08,Option Exercise,0.0,"26,917",0,"57,577",Apr 11 04:49 PM
Anderson Bryan D,EVP & Pres. External Affairs,2022-04-08,Sale,75.96,"26,917","2,044,615","30,660",Apr 11 04:49 PM
Kuczynski Stephen E,"Pres. & CEO, Southern Nuclear",2022-04-08,Sale,75.97,"14,500","1,101,565","115,284",Apr 11 04:47 PM
"Greene Kimberly S,","Chairman, President & CEO, GAS",2022-04-06,Option Exercise,0.0,"40,419",0,"163,539",Apr 06 04:47 PM
"Greene Kimberly S,","Chairman, President & CEO, GAS",2022-04-06,Sale,75.3,"40,419","3,043,551","123,120",Apr 06 04:47 PM
"Greene Kimberly S,","Chairman, President & CEO, GAS",2022-04-05,Option Exercise,0.0,"59,588",0,"164,980",Apr 06 04:47 PM
"Greene Kimberly S,","Chairman, President & CEO, GAS",2022-04-05,Sale,75.02,"59,588","4,470,356","123,120",Apr 06 04:47 PM
"Greene Kimberly S,","Chairman, President & CEO, GAS",2022-03-31,Option Exercise,0.0,"96,990",0,"203,798",Mar 31 04:55 PM
Wilson Anthony L,"President & CEO, MPC",2022-03-31,Sale,73.0,"6,850","500,050","64,493",Apr 01 04:47 PM
"Greene Kimberly S,","Chairman, President & CEO, GAS",2022-03-31,Sale,72.71,"96,990","7,051,944","123,120",Mar 31 04:55 PM
"Greene Kimberly S,","Chairman, President & CEO, GAS",2022-03-30,Option Exercise,0.0,"3,015",0,"124,720",Mar 31 04:55 PM
