Insider Trading,Relationship,Date,Transaction,Cost,Shares,Value ($),Shares Total,SEC Form 4
Lofton Kevin E,Director,2022-04-28,Option Exercise,25.62,"16,322","418,251","90,525",Apr 29 06:43 PM
Pletcher Brett A,"EVP,Corp Affairs & Gen Counsel",2022-03-11,Sale,58.24,"3,634","211,644","32,576",Mar 14 09:46 PM
Wilfong Diane E.,"SVP, Controller & CAO",2022-03-10,Option Exercise,0.0,"3,297",0,"27,516",Mar 14 09:30 PM
Mercier Johanna,Chief Commercial Officer,2022-03-10,Option Exercise,0.0,"6,987",0,"37,765",Mar 14 09:14 PM
O'Day Daniel Patrick,Chairman & CEO,2022-03-10,Option Exercise,0.0,"24,003",0,"260,396",Mar 14 09:52 PM
Pletcher Brett A,"EVP,Corp Affairs & Gen Counsel",2022-02-09,Sale,63.89,"1,691","108,038","32,576",Feb 11 02:57 PM
Dickinson Andrew D,Chief Financial Officer,2022-02-06,Option Exercise,0.0,"1,817",0,"60,473",Feb 08 08:25 PM
Pletcher Brett A,"EVP,Corp Affairs & Gen Counsel",2022-02-06,Option Exercise,0.0,"2,727",0,"35,303",Feb 08 08:24 PM
Wilfong Diane E.,"SVP, Controller & CAO",2022-02-06,Option Exercise,0.0,"1,864",0,"24,739",Feb 08 08:22 PM
Pletcher Brett A,"EVP,Corp Affairs & Gen Counsel",2022-02-01,Sale,68.54,"14,061","963,682","32,576",Feb 02 06:37 PM
Wilfong Diane E.,"SVP, Controller & CAO",2021-08-17,Option Exercise,68.08,"13,610","926,536","34,008",Aug 18 07:32 PM
Wilfong Diane E.,"SVP, Controller & CAO",2021-08-17,Sale,72.5,"13,610","986,725","20,398",Aug 18 07:32 PM
